Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
661538,2022-04-12,Chicago White Sox,Seattle Mariners,Guaranteed Rate Field,36948.0,202.0
662318,2022-04-12,Pittsburgh Pirates,Chicago Cubs,PNC Park,34458.0,171.0
661944,2022-04-12,Tampa Bay Rays,Oakland Athletics,Tropicana Field,7588.0,252.0
661636,2022-04-12,Philadelphia Phillies,New York Mets,Citizens Bank Park,26045.0,192.0
661314,2022-04-12,New York Yankees,Toronto Blue Jays,Yankee Stadium,25068.0,187.0
663295,2022-04-12,Baltimore Orioles,Milwaukee Brewers,Oriole Park at Camden Yards,11814.0,218.0
661038,2022-04-12,Los Angeles Angels,Miami Marlins,Angel Stadium,16132.0,179.0
661571,2022-04-12,Atlanta Braves,Washington Nationals,Truist Park,31462.0,217.0
661753,2022-04-12,Minnesota Twins,Los Angeles Dodgers,Target Field,16732.0,240.0
662017,2022-04-12,St. Louis Cardinals,Kansas City Royals,Busch Stadium,40398.0,156.0
661995,2022-04-12,Texas Rangers,Colorado Rockies,Globe Life Field,15862.0,189.0
663411,2022-04-12,Arizona Diamondbacks,Houston Astros,Chase Field,17674.0,200.0
662104,2022-04-12,San Francisco Giants,San Diego Padres,Oracle Park,25560.0,193.0
661570,2022-04-13,Atlanta Braves,Washington Nationals,Truist Park,31959.0,177.0
663117,2022-04-13,Cincinnati Reds,Cleveland Guardians,Great American Ball Park,10976.0,187.0
662317,2022-04-13,Pittsburgh Pirates,Chicago Cubs,PNC Park,9122.0,169.0
661643,2022-04-13,Philadelphia Phillies,New York Mets,Citizens Bank Park,31190.0,244.0
662885,2022-04-13,Detroit Tigers,Boston Red Sox,Comerica Park,10522.0,231.0
661734,2022-04-13,Minnesota Twins,Los Angeles Dodgers,Target Field,17101.0,154.0
663341,2022-04-13,Arizona Diamondbacks,Houston Astros,Chase Field,12660.0,230.0
662115,2022-04-13,San Francisco Giants,San Diego Padres,Oracle Park,27197.0,131.0
661943,2022-04-13,Tampa Bay Rays,Oakland Athletics,Tropicana Field,8954.0,182.0
661313,2022-04-13,New York Yankees,Toronto Blue Jays,Yankee Stadium,30109.0,190.0
663433,2022-04-13,Baltimore Orioles,Milwaukee Brewers,Oriole Park at Camden Yards,12704.0,184.0
661530,2022-04-13,Chicago White Sox,Seattle Mariners,Guaranteed Rate Field,12291.0,174.0
662009,2022-04-13,St. Louis Cardinals,Kansas City Royals,Busch Stadium,33963.0,160.0
661942,2022-04-14,Tampa Bay Rays,Oakland Athletics,Tropicana Field,8287.0,153.0
661529,2022-04-14,Chicago White Sox,Seattle Mariners,Guaranteed Rate Field,13391.0,181.0
661292,2022-04-14,Milwaukee Brewers,St. Louis Cardinals,American Family Field,42794.0,184.0
662307,2022-04-14,Pittsburgh Pirates,Washington Nationals,PNC Park,9266.0,217.0
661418,2022-04-14,Miami Marlins,Philadelphia Phillies,loanDepot park,31184.0,203.0
661312,2022-04-14,New York Yankees,Toronto Blue Jays,Yankee Stadium,37255.0,186.0
661993,2022-04-14,Texas Rangers,Los Angeles Angels,Globe Life Field,21440.0,210.0
662702,2022-04-14,Kansas City Royals,Detroit Tigers,Kauffman Stadium,9595.0,190.0
662237,2022-04-14,San Diego Padres,Atlanta Braves,Petco Park,44844.0,187.0
662950,2022-04-14,Colorado Rockies,Chicago Cubs,Coors Field,24444.0,182.0
662627,2022-04-14,Los Angeles Dodgers,Cincinnati Reds,Dodger Stadium,52995.0,190.0
662485,2022-04-15,New York Mets,Arizona Diamondbacks,Citi Field,43820.0,204.0
663265,2022-04-15,Boston Red Sox,Minnesota Twins,Fenway Park,36266.0,213.0
662291,2022-04-15,Pittsburgh Pirates,Washington Nationals,PNC Park,13076.0,194.0
661417,2022-04-15,Miami Marlins,Philadelphia Phillies,loanDepot park,11990.0,195.0
663357,2022-04-15,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,32197.0,255.0
661792,2022-04-15,Toronto Blue Jays,Oakland Athletics,Rogers Centre,35415.0,180.0
663136,2022-04-15,Cleveland Guardians,San Francisco Giants,Progressive Field,33469.0,176.0
661528,2022-04-15,Chicago White Sox,Tampa Bay Rays,Guaranteed Rate Field,19009.0,171.0
662014,2022-04-15,Texas Rangers,Los Angeles Angels,Globe Life Field,28723.0,212.0
662701,2022-04-15,Kansas City Royals,Detroit Tigers,Kauffman Stadium,16720.0,138.0
661267,2022-04-15,Milwaukee Brewers,St. Louis Cardinals,American Family Field,26874.0,190.0
662960,2022-04-15,Colorado Rockies,Chicago Cubs,Coors Field,35450.0,206.0
662236,2022-04-15,San Diego Padres,Atlanta Braves,Petco Park,41993.0,202.0
662192,2022-04-15,Seattle Mariners,Houston Astros,T-Mobile Park,45023.0,184.0
662620,2022-04-15,Los Angeles Dodgers,Cincinnati Reds,Dodger Stadium,51891.0,195.0
662626,2022-04-16,New York Mets,Arizona Diamondbacks,Citi Field,37935.0,192.0
661527,2022-04-16,Chicago White Sox,Tampa Bay Rays,Guaranteed Rate Field,27113.0,170.0
661759,2022-04-16,Toronto Blue Jays,Oakland Athletics,Rogers Centre,32330.0,185.0
662235,2022-04-16,San Diego Padres,Atlanta Braves,Petco Park,36924.0,177.0
662798,2022-04-16,Kansas City Royals,Detroit Tigers,Kauffman Stadium,19022.0,182.0
663238,2022-04-16,Boston Red Sox,Minnesota Twins,Fenway Park,34990.0,165.0
663076,2022-04-16,Cleveland Guardians,San Francisco Giants,Progressive Field,13187.0,199.0
661416,2022-04-16,Miami Marlins,Philadelphia Phillies,loanDepot park,13412.0,203.0
662290,2022-04-16,Pittsburgh Pirates,Washington Nationals,PNC Park,8676.0,205.0
661981,2022-04-16,Texas Rangers,Los Angeles Angels,Globe Life Field,34493.0,190.0
663266,2022-04-16,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,28179.0,206.0
661335,2022-04-16,Milwaukee Brewers,St. Louis Cardinals,American Family Field,26356.0,175.0
662966,2022-04-16,Colorado Rockies,Chicago Cubs,Coors Field,37476.0,178.0
662206,2022-04-16,Seattle Mariners,Houston Astros,T-Mobile Park,38504.0,156.0
662619,2022-04-16,Los Angeles Dodgers,Cincinnati Reds,Dodger Stadium,51059.0,173.0
663365,2022-04-17,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,25938.0,196.0
662294,2022-04-17,Pittsburgh Pirates,Washington Nationals,PNC Park,8735.0,200.0
663308,2022-04-17,Boston Red Sox,Minnesota Twins,Fenway Park,28858.0,171.0
661804,2022-04-17,Toronto Blue Jays,Oakland Athletics,Rogers Centre,27490.0,185.0
662625,2022-04-17,New York Mets,Arizona Diamondbacks,Citi Field,24515.0,179.0
663132,2022-04-17,Cleveland Guardians,San Francisco Giants,Progressive Field,9620.0,177.0
661415,2022-04-17,Miami Marlins,Philadelphia Phillies,loanDepot park,11476.0,212.0
661462,2022-04-17,Chicago White Sox,Tampa Bay Rays,Guaranteed Rate Field,17798.0,215.0
661226,2022-04-17,Milwaukee Brewers,St. Louis Cardinals,American Family Field,23001.0,231.0
662038,2022-04-17,Texas Rangers,Los Angeles Angels,Globe Life Field,22650.0,205.0
662930,2022-04-17,Colorado Rockies,Chicago Cubs,Coors Field,36391.0,199.0
662618,2022-04-17,Los Angeles Dodgers,Cincinnati Reds,Dodger Stadium,41167.0,182.0
662174,2022-04-17,Seattle Mariners,Houston Astros,T-Mobile Park,26583.0,176.0
662234,2022-04-17,San Diego Padres,Atlanta Braves,Petco Park,37694.0,174.0
662700,2022-04-17,Kansas City Royals,Detroit Tigers,Kauffman Stadium,11084.0,150.0
663236,2022-04-18,Boston Red Sox,Minnesota Twins,Fenway Park,32514.0,208.0
663197,2022-04-18,Chicago Cubs,Tampa Bay Rays,Wrigley Field,26615.0,163.0
661242,2022-04-18,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,21512.0,164.0
662928,2022-04-18,Houston Astros,Los Angeles Angels,Minute Maid Park,42646.0,202.0
662929,2022-04-18,Colorado Rockies,Philadelphia Phillies,Coors Field,20403.0,173.0
662407,2022-04-18,Oakland Athletics,Baltimore Orioles,Oakland Coliseum,17503.0,179.0
662233,2022-04-18,San Diego Padres,Cincinnati Reds,Petco Park,31121.0,170.0
662617,2022-04-18,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,52052.0,194.0
663087,2022-04-18,Cleveland Guardians,Chicago White Sox,Progressive Field,11342.0,129.0
662587,2022-04-18,Washington Nationals,Arizona Diamondbacks,Nationals Park,9261.0,188.0
662616,2022-04-18,New York Mets,San Francisco Giants,Citi Field,27490.0,161.0
662587,2022-04-19,Washington Nationals,Arizona Diamondbacks,Nationals Park,9261.0,188.0
662583,2022-04-19,Washington Nationals,Arizona Diamondbacks,Nationals Park,11720.0,151.0
662350,2022-04-19,New York Mets,San Francisco Giants,Citi Field,,
662616,2022-04-19,New York Mets,San Francisco Giants,Citi Field,27490.0,161.0
661405,2022-04-19,Miami Marlins,St. Louis Cardinals,loanDepot park,8475.0,184.0
662896,2022-04-19,Detroit Tigers,New York Yankees,Comerica Park,15498.0,239.0
663249,2022-04-19,Boston Red Sox,Toronto Blue Jays,Fenway Park,31640.0,190.0
663196,2022-04-19,Chicago Cubs,Tampa Bay Rays,Wrigley Field,26568.0,189.0
661211,2022-04-19,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,22747.0,149.0
662927,2022-04-19,Houston Astros,Los Angeles Angels,Minute Maid Park,30212.0,216.0
662753,2022-04-19,Kansas City Royals,Minnesota Twins,Kauffman Stadium,10003.0,186.0
662925,2022-04-19,Colorado Rockies,Philadelphia Phillies,Coors Field,23800.0,182.0
662406,2022-04-19,Oakland Athletics,Baltimore Orioles,Oakland Coliseum,3748.0,191.0
662232,2022-04-19,San Diego Padres,Cincinnati Reds,Petco Park,31313.0,161.0
662161,2022-04-19,Seattle Mariners,Texas Rangers,T-Mobile Park,11067.0,157.0
662717,2022-04-19,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,51889.0,169.0
663075,2022-04-19,Cleveland Guardians,Chicago White Sox,Progressive Field,9196.0,181.0
661203,2022-04-20,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,20790.0,175.0
663094,2022-04-20,Cleveland Guardians,Chicago White Sox,Progressive Field,,
663075,2022-04-20,Cleveland Guardians,Chicago White Sox,Progressive Field,9196.0,181.0
662924,2022-04-20,Colorado Rockies,Philadelphia Phillies,Coors Field,21490.0,189.0
662734,2022-04-20,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,38888.0,163.0
662231,2022-04-20,San Diego Padres,Cincinnati Reds,Petco Park,25359.0,176.0
662392,2022-04-20,Oakland Athletics,Baltimore Orioles,Oakland Coliseum,2703.0,182.0
663146,2022-04-20,Chicago Cubs,Tampa Bay Rays,Wrigley Field,26167.0,127.0
662926,2022-04-20,Houston Astros,Los Angeles Angels,Minute Maid Park,29049.0,188.0
661404,2022-04-20,Miami Marlins,St. Louis Cardinals,loanDepot park,8655.0,183.0
662861,2022-04-20,Detroit Tigers,New York Yankees,Comerica Park,17268.0,186.0
662560,2022-04-20,Washington Nationals,Arizona Diamondbacks,Nationals Park,15774.0,192.0
662349,2022-04-20,New York Mets,San Francisco Giants,Citi Field,30050.0,200.0
663247,2022-04-20,Boston Red Sox,Toronto Blue Jays,Fenway Park,33354.0,187.0
662703,2022-04-20,Kansas City Royals,Minnesota Twins,Kauffman Stadium,8969.0,149.0
662178,2022-04-20,Seattle Mariners,Texas Rangers,T-Mobile Park,9374.0,176.0
662593,2022-04-21,New York Mets,San Francisco Giants,Citi Field,28760.0,155.0
663093,2022-04-21,Cleveland Guardians,Chicago White Sox,Progressive Field,8345.0,187.0
662850,2022-04-21,Detroit Tigers,New York Yankees,Comerica Park,21529.0,154.0
663225,2022-04-21,Boston Red Sox,Toronto Blue Jays,Fenway Park,35792.0,179.0
662742,2022-04-21,Kansas City Royals,Minnesota Twins,Kauffman Stadium,15540.0,163.0
662391,2022-04-21,Oakland Athletics,Baltimore Orioles,Oakland Coliseum,4429.0,170.0
662558,2022-04-21,Washington Nationals,Arizona Diamondbacks,Nationals Park,14424.0,180.0
661391,2022-04-21,Miami Marlins,St. Louis Cardinals,loanDepot park,9670.0,163.0
663145,2022-04-21,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,32341.0,215.0
662177,2022-04-21,Seattle Mariners,Texas Rangers,T-Mobile Park,12570.0,227.0
663169,2022-04-22,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,20470.0,199.0
662557,2022-04-22,Washington Nationals,San Francisco Giants,Nationals Park,23751.0,173.0
661311,2022-04-22,New York Yankees,Cleveland Guardians,Yankee Stadium,41062.0,178.0
661621,2022-04-22,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,29285.0,200.0
661914,2022-04-22,Tampa Bay Rays,Boston Red Sox,Tropicana Field,16902.0,201.0
661569,2022-04-22,Atlanta Braves,Miami Marlins,Truist Park,40402.0,184.0
663195,2022-04-22,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,25005.0,188.0
662922,2022-04-22,Houston Astros,Toronto Blue Jays,Minute Maid Park,36757.0,173.0
661755,2022-04-22,Minnesota Twins,Chicago White Sox,Target Field,14257.0,184.0
661037,2022-04-22,Los Angeles Angels,Baltimore Orioles,Angel Stadium,31679.0,175.0
663394,2022-04-22,Arizona Diamondbacks,New York Mets,Chase Field,20939.0,209.0
662230,2022-04-22,San Diego Padres,Los Angeles Dodgers,Petco Park,44482.0,205.0
662175,2022-04-22,Seattle Mariners,Kansas City Royals,T-Mobile Park,24206.0,162.0
662390,2022-04-22,Oakland Athletics,Texas Rangers,Oakland Coliseum,7012.0,185.0
662849,2022-04-22,Detroit Tigers,Colorado Rockies,Comerica Park,28635.0,167.0
662549,2022-04-23,Washington Nationals,San Francisco Giants,Nationals Park,27799.0,168.0
661310,2022-04-23,New York Yankees,Cleveland Guardians,Yankee Stadium,39180.0,170.0
662848,2022-04-23,Detroit Tigers,Colorado Rockies,Comerica Park,37566.0,182.0
662849,2022-04-23,Detroit Tigers,Colorado Rockies,Comerica Park,28635.0,167.0
663144,2022-04-23,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,39917.0,167.0
661752,2022-04-23,Minnesota Twins,Chicago White Sox,Target Field,16686.0,212.0
661620,2022-04-23,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,30612.0,177.0
662389,2022-04-23,Oakland Athletics,Texas Rangers,Oakland Coliseum,9120.0,161.0
663100,2022-04-23,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,28598.0,193.0
662875,2022-04-23,Houston Astros,Toronto Blue Jays,Minute Maid Park,36075.0,174.0
661941,2022-04-23,Tampa Bay Rays,Boston Red Sox,Tropicana Field,19137.0,185.0
661568,2022-04-23,Atlanta Braves,Miami Marlins,Truist Park,41931.0,224.0
663384,2022-04-23,Arizona Diamondbacks,New York Mets,Chase Field,25413.0,199.0
662276,2022-04-23,San Diego Padres,Los Angeles Dodgers,Petco Park,44444.0,207.0
661035,2022-04-23,Los Angeles Angels,Baltimore Orioles,Angel Stadium,43883.0,191.0
662191,2022-04-23,Seattle Mariners,Kansas City Royals,T-Mobile Park,28583.0,246.0
662853,2022-04-24,Detroit Tigers,Colorado Rockies,Comerica Park,20088.0,175.0
661931,2022-04-24,Tampa Bay Rays,Boston Red Sox,Tropicana Field,20993.0,158.0
662539,2022-04-24,Washington Nationals,San Francisco Giants,Nationals Park,26003.0,199.0
661590,2022-04-24,Atlanta Braves,Miami Marlins,Truist Park,38440.0,222.0
661317,2022-04-24,New York Yankees,Cleveland Guardians,Yankee Stadium,39050.0,163.0
663111,2022-04-24,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,23124.0,167.0
662921,2022-04-24,Houston Astros,Toronto Blue Jays,Minute Maid Park,39534.0,225.0
661781,2022-04-24,Minnesota Twins,Chicago White Sox,Target Field,16197.0,230.0
663166,2022-04-24,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,28387.0,217.0
661033,2022-04-24,Los Angeles Angels,Baltimore Orioles,Angel Stadium,41984.0,222.0
662388,2022-04-24,Oakland Athletics,Texas Rangers,Oakland Coliseum,11083.0,176.0
663361,2022-04-24,Arizona Diamondbacks,New York Mets,Chase Field,23570.0,176.0
662274,2022-04-24,San Diego Padres,Los Angeles Dodgers,Petco Park,44930.0,182.0
662188,2022-04-24,Seattle Mariners,Kansas City Royals,T-Mobile Park,28548.0,252.0
661640,2022-04-24,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,26175.0,169.0
661210,2022-04-25,Milwaukee Brewers,San Francisco Giants,American Family Field,21186.0,181.0
661639,2022-04-25,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,20130.0,189.0
661760,2022-04-25,Toronto Blue Jays,Boston Red Sox,Rogers Centre,20981.0,136.0
662008,2022-04-25,St. Louis Cardinals,New York Mets,Busch Stadium,35455.0,180.0
661979,2022-04-25,Texas Rangers,Houston Astros,Globe Life Field,17420.0,194.0
661034,2022-04-25,Los Angeles Angels,Cleveland Guardians,Angel Stadium,23099.0,142.0
663382,2022-04-25,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,17750.0,153.0
662297,2022-04-26,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,8493.0,209.0
663079,2022-04-26,Cincinnati Reds,San Diego Padres,Great American Ball Park,10056.0,191.0
661929,2022-04-26,Tampa Bay Rays,Seattle Mariners,Tropicana Field,9257.0,195.0
661567,2022-04-26,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,22300.0,199.0
662540,2022-04-26,Washington Nationals,Miami Marlins,Nationals Park,12613.0,193.0
661309,2022-04-26,New York Yankees,Baltimore Orioles,Yankee Stadium,28596.0,199.0
661758,2022-04-26,Toronto Blue Jays,Boston Red Sox,Rogers Centre,22611.0,227.0
661536,2022-04-26,Chicago White Sox,Kansas City Royals,Guaranteed Rate Field,12031.0,200.0
661589,2022-04-26,Atlanta Braves,Chicago Cubs,Truist Park,31990.0,151.0
661733,2022-04-26,Minnesota Twins,Detroit Tigers,Target Field,11803.0,185.0
662007,2022-04-26,St. Louis Cardinals,New York Mets,Busch Stadium,32215.0,212.0
661980,2022-04-26,Texas Rangers,Houston Astros,Globe Life Field,16469.0,182.0
661032,2022-04-26,Los Angeles Angels,Cleveland Guardians,Angel Stadium,22551.0,154.0
663383,2022-04-26,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,18063.0,173.0
662086,2022-04-26,San Francisco Giants,Oakland Athletics,Oracle Park,32898.0,181.0
662048,2022-04-27,St. Louis Cardinals,New York Mets,Busch Stadium,34822.0,209.0
661533,2022-04-27,Chicago White Sox,Kansas City Royals,Guaranteed Rate Field,12363.0,162.0
663393,2022-04-27,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,15138.0,156.0
662289,2022-04-27,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,8331.0,181.0
663148,2022-04-27,Cincinnati Reds,San Diego Padres,Great American Ball Park,9192.0,208.0
661909,2022-04-27,Tampa Bay Rays,Seattle Mariners,Tropicana Field,7290.0,161.0
661638,2022-04-27,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,20127.0,200.0
662546,2022-04-27,Washington Nationals,Miami Marlins,Nationals Park,13356.0,200.0
661306,2022-04-27,New York Yankees,Baltimore Orioles,Yankee Stadium,31122.0,177.0
661757,2022-04-27,Toronto Blue Jays,Boston Red Sox,Rogers Centre,20468.0,185.0
661552,2022-04-27,Atlanta Braves,Chicago Cubs,Truist Park,30362.0,244.0
661739,2022-04-27,Minnesota Twins,Detroit Tigers,Target Field,11829.0,143.0
661964,2022-04-27,Texas Rangers,Houston Astros,Globe Life Field,20399.0,197.0
663439,2022-04-27,Los Angeles Angels,Cleveland Guardians,Angel Stadium,28557.0,192.0
662066,2022-04-27,San Francisco Giants,Oakland Athletics,Oracle Park,32014.0,180.0
663078,2022-04-28,Cincinnati Reds,San Diego Padres,Great American Ball Park,10449.0,215.0
662295,2022-04-28,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,8332.0,188.0
661641,2022-04-28,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,20098.0,188.0
662538,2022-04-28,Washington Nationals,Miami Marlins,Nationals Park,12454.0,166.0
661305,2022-04-28,New York Yankees,Baltimore Orioles,Yankee Stadium,29268.0,231.0
661908,2022-04-28,Tampa Bay Rays,Seattle Mariners,Tropicana Field,6749.0,184.0
661729,2022-04-28,Minnesota Twins,Detroit Tigers,Target Field,19365.0,189.0
661912,2022-04-28,Texas Rangers,Houston Astros,Globe Life Field,19484.0,157.0
661532,2022-04-28,Chicago White Sox,Kansas City Royals,Guaranteed Rate Field,11242.0,200.0
661827,2022-04-28,Toronto Blue Jays,Boston Red Sox,Rogers Centre,23144.0,162.0
663432,2022-04-28,Los Angeles Angels,Cleveland Guardians,Angel Stadium,18826.0,155.0
661551,2022-04-28,Atlanta Braves,Chicago Cubs,Truist Park,34183.0,169.0
662047,2022-04-28,St. Louis Cardinals,Arizona Diamondbacks,Busch Stadium,33464.0,181.0
662296,2022-04-29,Pittsburgh Pirates,San Diego Padres,PNC Park,9755.0,199.0
661390,2022-04-29,Miami Marlins,Seattle Mariners,loanDepot park,9963.0,186.0
663337,2022-04-29,Baltimore Orioles,Boston Red Sox,Oriole Park at Camden Yards,15685.0,177.0
661826,2022-04-29,Toronto Blue Jays,Houston Astros,Rogers Centre,35066.0,222.0
661907,2022-04-29,Tampa Bay Rays,Minnesota Twins,Tropicana Field,9928.0,136.0
662592,2022-04-29,New York Mets,Philadelphia Phillies,Citi Field,32416.0,198.0
661535,2022-04-29,Chicago White Sox,Los Angeles Angels,Guaranteed Rate Field,23709.0,199.0
