Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
346792,2013-04-05,New York Mets,Miami Marlins,Citi Field,24935.0,211.0
346790,2013-04-05,Atlanta Braves,Chicago Cubs,Turner Field,33443.0,156.0
346795,2013-04-05,Houston Astros,Oakland Athletics,Minute Maid Park,18186.0,231.0
346797,2013-04-05,Chicago White Sox,Seattle Mariners,U.S. Cellular Field,15312.0,222.0
346802,2013-04-05,Milwaukee Brewers,Arizona Diamondbacks,Miller Park,24623.0,167.0
346803,2013-04-05,Los Angeles Dodgers,Pittsburgh Pirates,Dodger Stadium,40607.0,154.0
346817,2013-04-06,Toronto Blue Jays,Boston Red Sox,Rogers Centre,45797.0,158.0
346816,2013-04-06,Cincinnati Reds,Washington Nationals,Great American Ball Park,34762.0,210.0
346814,2013-04-06,Chicago White Sox,Seattle Mariners,U.S. Cellular Field,22461.0,187.0
346808,2013-04-06,New York Mets,Miami Marlins,Citi Field,28474.0,179.0
346815,2013-04-06,San Francisco Giants,St. Louis Cardinals,AT&T Park,41402.0,178.0
346804,2013-04-06,Texas Rangers,Los Angeles Angels,Rangers Ballpark in Arlington,47201.0,180.0
346810,2013-04-06,Detroit Tigers,New York Yankees,Comerica Park,42453.0,208.0
346809,2013-04-06,Baltimore Orioles,Minnesota Twins,Oriole Park at Camden Yards,40704.0,197.0
346818,2013-04-06,Philadelphia Phillies,Kansas City Royals,Citizens Bank Park,39475.0,167.0
346811,2013-04-06,Houston Astros,Oakland Athletics,Minute Maid Park,18685.0,192.0
346807,2013-04-06,Tampa Bay Rays,Cleveland Indians,Tropicana Field,32217.0,191.0
346806,2013-04-06,Atlanta Braves,Chicago Cubs,Turner Field,38498.0,192.0
346805,2013-04-06,Milwaukee Brewers,Arizona Diamondbacks,Miller Park,30115.0,202.0
346813,2013-04-06,Colorado Rockies,San Diego Padres,Coors Field,31133.0,174.0
346812,2013-04-06,Los Angeles Dodgers,Pittsburgh Pirates,Dodger Stadium,39446.0,182.0
346831,2013-04-07,Toronto Blue Jays,Boston Red Sox,Rogers Centre,41168.0,164.0
346824,2013-04-07,Detroit Tigers,New York Yankees,Comerica Park,39829.0,201.0
346830,2013-04-07,Cincinnati Reds,Washington Nationals,Great American Ball Park,32514.0,187.0
346822,2013-04-07,New York Mets,Miami Marlins,Citi Field,29780.0,218.0
346823,2013-04-07,Baltimore Orioles,Minnesota Twins,Oriole Park at Camden Yards,34431.0,172.0
346832,2013-04-07,Philadelphia Phillies,Kansas City Royals,Citizens Bank Park,39451.0,200.0
346820,2013-04-07,Atlanta Braves,Chicago Cubs,Turner Field,45800.0,170.0
346821,2013-04-07,Tampa Bay Rays,Cleveland Indians,Tropicana Field,21629.0,164.0
346825,2013-04-07,Houston Astros,Oakland Athletics,Minute Maid Park,16924.0,184.0
346828,2013-04-07,Chicago White Sox,Seattle Mariners,U.S. Cellular Field,18708.0,172.0
346833,2013-04-07,Milwaukee Brewers,Arizona Diamondbacks,Miller Park,37733.0,250.0
346826,2013-04-07,Los Angeles Dodgers,Pittsburgh Pirates,Dodger Stadium,52053.0,177.0
346827,2013-04-07,Colorado Rockies,San Diego Padres,Coors Field,31060.0,173.0
346829,2013-04-07,San Francisco Giants,St. Louis Cardinals,AT&T Park,42201.0,171.0
346819,2013-04-07,Texas Rangers,Los Angeles Angels,Rangers Ballpark in Arlington,42034.0,181.0
346834,2013-04-08,Boston Red Sox,Baltimore Orioles,Fenway Park,37008.0,162.0
346836,2013-04-08,Chicago Cubs,Milwaukee Brewers,Wrigley Field,40083.0,204.0
346838,2013-04-08,Cleveland Indians,New York Yankees,Progressive Field,41567.0,230.0
346837,2013-04-08,Kansas City Royals,Minnesota Twins,Kauffman Stadium,40073.0,153.0
346841,2013-04-08,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,47345.0,195.0
346842,2013-04-08,Philadelphia Phillies,New York Mets,Citizens Bank Park,35393.0,175.0
346843,2013-04-08,Miami Marlins,Atlanta Braves,Marlins Park,34439.0,153.0
346840,2013-04-08,Texas Rangers,Tampa Bay Rays,Rangers Ballpark in Arlington,27355.0,195.0
346839,2013-04-08,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,21391.0,186.0
346844,2013-04-08,Seattle Mariners,Houston Astros,Safeco Field,42589.0,160.0
346835,2013-04-08,San Francisco Giants,Colorado Rockies,AT&T Park,41133.0,172.0
346854,2013-04-09,Detroit Tigers,Toronto Blue Jays,Comerica Park,28979.0,175.0
346847,2013-04-09,San Diego Padres,Los Angeles Dodgers,Petco Park,44436.0,201.0
346855,2013-04-09,Philadelphia Phillies,New York Mets,Citizens Bank Park,38305.0,149.0
346845,2013-04-09,Washington Nationals,Chicago White Sox,Nationals Park,24412.0,193.0
346850,2013-04-09,Cleveland Indians,New York Yankees,Progressive Field,12663.0,167.0
346856,2013-04-09,Miami Marlins,Atlanta Braves,Marlins Park,14222.0,153.0
346853,2013-04-09,Texas Rangers,Tampa Bay Rays,Rangers Ballpark in Arlington,31398.0,164.0
346848,2013-04-09,Chicago Cubs,Milwaukee Brewers,Wrigley Field,30065.0,181.0
346849,2013-04-09,Kansas City Royals,Minnesota Twins,Kauffman Stadium,11697.0,171.0
346857,2013-04-09,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,37731.0,163.0
346852,2013-04-09,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,19891.0,183.0
346851,2013-04-09,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,44014.0,224.0
346858,2013-04-09,Seattle Mariners,Houston Astros,Safeco Field,10765.0,216.0
346846,2013-04-09,San Francisco Giants,Colorado Rockies,AT&T Park,41910.0,191.0
346869,2013-04-10,Detroit Tigers,Toronto Blue Jays,Comerica Park,29631.0,216.0
346870,2013-04-10,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,34882.0,155.0
346868,2013-04-10,Texas Rangers,Tampa Bay Rays,Rangers Ballpark in Arlington,26643.0,171.0
346867,2013-04-10,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,17777.0,172.0
346861,2013-04-10,San Francisco Giants,Colorado Rockies,AT&T Park,41606.0,188.0
346871,2013-04-10,Philadelphia Phillies,New York Mets,Citizens Bank Park,38715.0,175.0
346860,2013-04-10,Washington Nationals,Chicago White Sox,Nationals Park,24586.0,155.0
346859,2013-04-10,Boston Red Sox,Baltimore Orioles,Fenway Park,30862.0,173.0
346872,2013-04-10,Miami Marlins,Atlanta Braves,Marlins Park,13810.0,168.0
346864,2013-04-10,Kansas City Royals,Minnesota Twins,Kauffman Stadium,10069.0,182.0
346866,2013-04-10,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,36011.0,227.0
346862,2013-04-10,San Diego Padres,Los Angeles Dodgers,Petco Park,22843.0,202.0
346873,2013-04-10,Seattle Mariners,Houston Astros,Safeco Field,10496.0,218.0
346865,2013-04-10,Cleveland Indians,New York Yankees,Progressive Field,,
346863,2013-04-10,Chicago Cubs,Milwaukee Brewers,Wrigley Field,34996.0,225.0
346880,2013-04-11,Detroit Tigers,Toronto Blue Jays,Comerica Park,28781.0,180.0
346879,2013-04-11,Chicago Cubs,San Francisco Giants,Wrigley Field,25460.0,230.0
346875,2013-04-11,Washington Nationals,Chicago White Sox,Nationals Park,24785.0,198.0
346874,2013-04-11,Boston Red Sox,Baltimore Orioles,Fenway Park,27704.0,195.0
346878,2013-04-11,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,43533.0,179.0
346876,2013-04-11,San Diego Padres,Los Angeles Dodgers,Petco Park,24610.0,216.0
346881,2013-04-11,Seattle Mariners,Texas Rangers,Safeco Field,22939.0,191.0
346877,2013-04-11,Cleveland Indians,New York Yankees,Progressive Field,23300.0,176.0
346891,2013-04-12,Chicago Cubs,San Francisco Giants,Wrigley Field,30996.0,183.0
346885,2013-04-12,Pittsburgh Pirates,Cincinnati Reds,PNC Park,24366.0,197.0
346882,2013-04-12,Washington Nationals,Atlanta Braves,Nationals Park,33130.0,209.0
346884,2013-04-12,Cleveland Indians,Chicago White Sox,Progressive Field,11864.0,139.0
346883,2013-04-12,New York Yankees,Baltimore Orioles,Yankee Stadium,35033.0,169.0
346894,2013-04-12,Miami Marlins,Philadelphia Phillies,Marlins Park,17923.0,192.0
346893,2013-04-12,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,13049.0,176.0
346890,2013-04-12,Minnesota Twins,New York Mets,Target Field,23735.0,204.0
346895,2013-04-12,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,42528.0,135.0
346889,2013-04-12,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,29518.0,175.0
346888,2013-04-12,Los Angeles Angels,Houston Astros,Angel Stadium of Anaheim,37674.0,203.0
346887,2013-04-12,Oakland Athletics,Detroit Tigers,O.co Coliseum,21377.0,244.0
346886,2013-04-12,San Diego Padres,Colorado Rockies,Petco Park,21814.0,186.0
346896,2013-04-12,Seattle Mariners,Texas Rangers,Safeco Field,15028.0,169.0
346892,2013-04-12,Boston Red Sox,Tampa Bay Rays,Fenway Park,33430.0,190.0
346906,2013-04-13,Chicago Cubs,San Francisco Giants,Wrigley Field,34778.0,183.0
346907,2013-04-13,Boston Red Sox,Tampa Bay Rays,Fenway Park,33039.0,203.0
346897,2013-04-13,Washington Nationals,Atlanta Braves,Nationals Park,41992.0,162.0
346902,2013-04-13,Oakland Athletics,Detroit Tigers,O.co Coliseum,35067.0,195.0
346899,2013-04-13,Cleveland Indians,Chicago White Sox,Progressive Field,11422.0,155.0
346898,2013-04-13,New York Yankees,Baltimore Orioles,Yankee Stadium,41851.0,169.0
346905,2013-04-13,Minnesota Twins,New York Mets,Target Field,28804.0,160.0
346910,2013-04-13,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,44696.0,159.0
346900,2013-04-13,Pittsburgh Pirates,Cincinnati Reds,PNC Park,25118.0,189.0
346909,2013-04-13,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,21960.0,148.0
346911,2013-04-13,Miami Marlins,Philadelphia Phillies,Marlins Park,20037.0,171.0
346904,2013-04-13,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,37222.0,211.0
346901,2013-04-13,San Diego Padres,Colorado Rockies,Petco Park,29523.0,200.0
346903,2013-04-13,Los Angeles Angels,Houston Astros,Angel Stadium of Anaheim,43520.0,190.0
346908,2013-04-13,Seattle Mariners,Texas Rangers,Safeco Field,23506.0,175.0
346914,2013-04-14,Cleveland Indians,Chicago White Sox,Progressive Field,11682.0,168.0
346924,2013-04-14,Miami Marlins,Philadelphia Phillies,Marlins Park,21412.0,160.0
346915,2013-04-14,Pittsburgh Pirates,Cincinnati Reds,PNC Park,19239.0,222.0
346922,2013-04-14,Boston Red Sox,Tampa Bay Rays,Fenway Park,35198.0,169.0
346912,2013-04-14,Washington Nationals,Atlanta Braves,Nationals Park,39389.0,164.0
346923,2013-04-14,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,29057.0,157.0
346925,2013-04-14,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,42645.0,199.0
346921,2013-04-14,Chicago Cubs,San Francisco Giants,Wrigley Field,33326.0,240.0
346918,2013-04-14,Los Angeles Angels,Houston Astros,Angel Stadium of Anaheim,36126.0,183.0
346917,2013-04-14,Oakland Athletics,Detroit Tigers,O.co Coliseum,20755.0,188.0
346919,2013-04-14,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,32340.0,146.0
346916,2013-04-14,San Diego Padres,Colorado Rockies,Petco Park,21337.0,172.0
346926,2013-04-14,Seattle Mariners,Texas Rangers,Safeco Field,17015.0,179.0
346913,2013-04-14,New York Yankees,Baltimore Orioles,Yankee Stadium,34154.0,158.0
346920,2013-04-14,Minnesota Twins,New York Mets,Target Field,30913.0,173.0
346932,2013-04-15,Boston Red Sox,Tampa Bay Rays,Fenway Park,37449.0,183.0
346931,2013-04-15,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,10539.0,202.0
346933,2013-04-15,Toronto Blue Jays,Chicago White Sox,Rogers Centre,15755.0,158.0
346930,2013-04-15,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,17345.0,146.0
346934,2013-04-15,Miami Marlins,Washington Nationals,Marlins Park,15933.0,145.0
346927,2013-04-15,Minnesota Twins,Los Angeles Angels,Target Field,23535.0,169.0
346928,2013-04-15,Oakland Athletics,Houston Astros,O.co Coliseum,10689.0,206.0
346935,2013-04-15,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,52136.0,209.0
346929,2013-04-15,Colorado Rockies,New York Mets,Coors Field,21510.0,179.0
346929,2013-04-16,Colorado Rockies,New York Mets,Coors Field,21510.0,179.0
346941,2013-04-16,Colorado Rockies,New York Mets,Coors Field,20239.0,259.0
346938,2013-04-16,Cleveland Indians,Boston Red Sox,Progressive Field,9143.0,210.0
346944,2013-04-16,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,14670.0,201.0
346937,2013-04-16,New York Yankees,Arizona Diamondbacks,Yankee Stadium,34107.0,182.0
346946,2013-04-16,Toronto Blue Jays,Chicago White Sox,Rogers Centre,16131.0,162.0
346942,2013-04-16,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,15544.0,146.0
346940,2013-04-16,Atlanta Braves,Kansas City Royals,Turner Field,26400.0,156.0
346947,2013-04-16,Miami Marlins,Washington Nationals,Marlins Park,16200.0,164.0
346945,2013-04-16,Chicago Cubs,Texas Rangers,Wrigley Field,29344.0,167.0
346936,2013-04-16,Minnesota Twins,Los Angeles Angels,Target Field,23299.0,210.0
346948,2013-04-16,Milwaukee Brewers,San Francisco Giants,Miller Park,29075.0,216.0
346939,2013-04-16,Oakland Athletics,Houston Astros,O.co Coliseum,11038.0,188.0
346950,2013-04-16,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,35898.0,188.0
346949,2013-04-16,Seattle Mariners,Detroit Tigers,Safeco Field,12401.0,191.0
346943,2013-04-16,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,33861.0,152.0
346955,2013-04-17,Atlanta Braves,Kansas City Royals,Turner Field,23018.0,150.0
346954,2013-04-17,Oakland Athletics,Houston Astros,O.co Coliseum,15488.0,205.0
346942,2013-04-17,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,15544.0,146.0
346953,2013-04-17,Cleveland Indians,Boston Red Sox,Progressive Field,10282.0,204.0
346958,2013-04-17,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,9570.0,155.0
346959,2013-04-17,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,13591.0,183.0
346952,2013-04-17,New York Yankees,Arizona Diamondbacks,Yankee Stadium,34369.0,148.0
346961,2013-04-17,Toronto Blue Jays,Chicago White Sox,Rogers Centre,15684.0,154.0
346957,2013-04-17,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,16467.0,156.0
346962,2013-04-17,Miami Marlins,Washington Nationals,Marlins Park,22302.0,173.0
346963,2013-04-17,Milwaukee Brewers,San Francisco Giants,Miller Park,29362.0,175.0
346965,2013-04-17,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,52393.0,227.0
346964,2013-04-17,Seattle Mariners,Detroit Tigers,Safeco Field,14983.0,267.0
346960,2013-04-17,Chicago Cubs,Texas Rangers,Wrigley Field,32618.0,188.0
346951,2013-04-17,Minnesota Twins,Los Angeles Angels,Target Field,21826.0,199.0
346956,2013-04-17,Colorado Rockies,New York Mets,Coors Field,34387.0,171.0
346973,2013-04-18,Milwaukee Brewers,San Francisco Giants,Miller Park,29161.0,168.0
346972,2013-04-18,Chicago Cubs,Texas Rangers,Wrigley Field,26083.0,157.0
346970,2013-04-18,Colorado Rockies,New York Mets,Coors Field,18341.0,174.0
346974,2013-04-18,Seattle Mariners,Detroit Tigers,Safeco Field,15772.0,172.0
346968,2013-04-18,Cleveland Indians,Boston Red Sox,Progressive Field,12936.0,193.0
346971,2013-04-18,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,13986.0,210.0
346975,2013-04-18,Philadelphia Phillies,St. Louis Cardinals,Citizens Bank Park,34256.0,170.0
346967,2013-04-18,Pittsburgh Pirates,Atlanta Braves,PNC Park,11288.0,195.0
346966,2013-04-18,New York Yankees,Arizona Diamondbacks,Yankee Stadium,36033.0,251.0
346976,2013-04-18,Toronto Blue Jays,Chicago White Sox,Rogers Centre,18015.0,130.0
346969,2013-04-18,Cincinnati Reds,Miami Marlins,Great American Ball Park,14916.0,186.0
346989,2013-04-19,Philadelphia Phillies,St. Louis Cardinals,Citizens Bank Park,34092.0,121.0
346978,2013-04-19,Pittsburgh Pirates,Atlanta Braves,PNC Park,18705.0,160.0
346990,2013-04-19,Toronto Blue Jays,New York Yankees,Rogers Centre,40028.0,157.0
346988,2013-04-19,New York Mets,Washington Nationals,Citi Field,26675.0,164.0
346985,2013-04-19,Tampa Bay Rays,Oakland Athletics,Tropicana Field,15115.0,186.0
346983,2013-04-19,Cincinnati Reds,Miami Marlins,Great American Ball Park,26112.0,167.0
346987,2013-04-19,Texas Rangers,Seattle Mariners,Rangers Ballpark in Arlington,36273.0,164.0
346979,2013-04-19,Houston Astros,Cleveland Indians,Minute Maid Park,17264.0,178.0
346991,2013-04-19,Milwaukee Brewers,Chicago Cubs,Miller Park,28346.0,184.0
346977,2013-04-19,Colorado Rockies,Arizona Diamondbacks,Coors Field,23445.0,166.0
346980,2013-04-19,Los Angeles Angels,Detroit Tigers,Angel Stadium of Anaheim,39023.0,184.0
346986,2013-04-19,San Francisco Giants,San Diego Padres,AT&T Park,41559.0,179.0
346982,2013-04-19,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,26811.0,174.0
346981,2013-04-19,Boston Red Sox,Kansas City Royals,Fenway Park,33270.0,191.0
346984,2013-04-19,Chicago White Sox,Minnesota Twins,U.S. Cellular Field,17439.0,196.0
346982,2013-04-20,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,26811.0,174.0
346998,2013-04-20,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,45248.0,167.0
347005,2013-04-20,Toronto Blue Jays,New York Yankees,Rogers Centre,46095.0,203.0
346997,2013-04-20,Boston Red Sox,Kansas City Royals,Fenway Park,35152.0,178.0
346999,2013-04-20,Cincinnati Reds,Miami Marlins,Great American Ball Park,35645.0,249.0
346996,2013-04-20,Los Angeles Angels,Detroit Tigers,Angel Stadium of Anaheim,35081.0,172.0
347004,2013-04-20,New York Mets,Washington Nationals,Citi Field,24325.0,200.0
347000,2013-04-20,Chicago White Sox,Minnesota Twins,U.S. Cellular Field,22417.0,214.0
347006,2013-04-20,Philadelphia Phillies,St. Louis Cardinals,Citizens Bank Park,41050.0,168.0
346993,2013-04-20,Pittsburgh Pirates,Atlanta Braves,PNC Park,29313.0,150.0
346995,2013-04-20,Houston Astros,Cleveland Indians,Minute Maid Park,19881.0,225.0
347001,2013-04-20,Tampa Bay Rays,Oakland Athletics,Tropicana Field,25611.0,162.0
346994,2013-04-20,Milwaukee Brewers,Chicago Cubs,Miller Park,42230.0,178.0
347003,2013-04-20,Texas Rangers,Seattle Mariners,Rangers Ballpark in Arlington,43025.0,152.0
346992,2013-04-20,Colorado Rockies,Arizona Diamondbacks,Coors Field,30380.0,170.0
347002,2013-04-20,San Francisco Giants,San Diego Padres,AT&T Park,41995.0,142.0
347019,2013-04-21,Toronto Blue Jays,New York Yankees,Rogers Centre,45575.0,193.0
347018,2013-04-21,New York Mets,Washington Nationals,Citi Field,26225.0,173.0
347013,2013-04-21,Cincinnati Reds,Miami Marlins,Great American Ball Park,28882.0,195.0
347011,2013-04-21,Boston Red Sox,Kansas City Royals,Fenway Park,31483.0,174.0
346981,2013-04-21,Boston Red Sox,Kansas City Royals,Fenway Park,33270.0,191.0
347012,2013-04-21,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,41265.0,201.0
347008,2013-04-21,Pittsburgh Pirates,Atlanta Braves,PNC Park,20873.0,210.0
347015,2013-04-21,Tampa Bay Rays,Oakland Athletics,Tropicana Field,25954.0,179.0
347009,2013-04-21,Houston Astros,Cleveland Indians,Minute Maid Park,22014.0,199.0
347014,2013-04-21,Chicago White Sox,Minnesota Twins,U.S. Cellular Field,19587.0,179.0
347021,2013-04-21,Milwaukee Brewers,Chicago Cubs,Miller Park,37123.0,177.0
347017,2013-04-21,Texas Rangers,Seattle Mariners,Rangers Ballpark in Arlington,44599.0,187.0
347010,2013-04-21,Los Angeles Angels,Detroit Tigers,Angel Stadium of Anaheim,41147.0,268.0
347016,2013-04-21,San Francisco Giants,San Diego Padres,AT&T Park,42747.0,148.0
347007,2013-04-21,Colorado Rockies,Arizona Diamondbacks,Coors Field,42507.0,195.0
347020,2013-04-21,Philadelphia Phillies,St. Louis Cardinals,Citizens Bank Park,35115.0,211.0
347029,2013-04-22,Boston Red Sox,Oakland Athletics,Fenway Park,28926.0,209.0
347031,2013-04-22,Washington Nationals,St. Louis Cardinals,Nationals Park,27263.0,162.0
347033,2013-04-22,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,11168.0,174.0
347034,2013-04-22,Philadelphia Phillies,Pittsburgh Pirates,Citizens Bank Park,35385.0,173.0
347024,2013-04-22,Cincinnati Reds,Chicago Cubs,Great American Ball Park,18090.0,275.0
347028,2013-04-22,Tampa Bay Rays,New York Yankees,Tropicana Field,15331.0,149.0
347030,2013-04-22,Houston Astros,Seattle Mariners,Minute Maid Park,23192.0,185.0
347025,2013-04-22,Chicago White Sox,Cleveland Indians,U.S. Cellular Field,14950.0,168.0
347032,2013-04-22,Los Angeles Angels,Texas Rangers,Angel Stadium of Anaheim,36192.0,187.0
347027,2013-04-22,San Diego Padres,Milwaukee Brewers,Petco Park,18643.0,161.0
347022,2013-04-22,San Francisco Giants,Arizona Diamondbacks,AT&T Park,41294.0,156.0
347026,2013-04-22,Minnesota Twins,Miami Marlins,Target Field,23300.0,221.0
347023,2013-04-22,Colorado Rockies,Atlanta Braves,Coors Field,19124.0,157.0
347041,2013-04-23,Minnesota Twins,Miami Marlins,Target Field,25716.0,146.0
347026,2013-04-23,Minnesota Twins,Miami Marlins,Target Field,23300.0,221.0
347023,2013-04-23,Colorado Rockies,Atlanta Braves,Coors Field,19124.0,157.0
347036,2013-04-23,Colorado Rockies,Atlanta Braves,Coors Field,21724.0,171.0
347044,2013-04-23,Boston Red Sox,Oakland Athletics,Fenway Park,29006.0,153.0
347046,2013-04-23,Washington Nationals,St. Louis Cardinals,Nationals Park,29986.0,162.0
347048,2013-04-23,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,13272.0,149.0
