Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
630899,2020-07-25,Washington Nationals,New York Yankees,Nationals Park,,
631092,2020-07-25,San Diego Padres,Arizona Diamondbacks,Petco Park,,
631126,2020-07-26,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,,
630856,2020-07-26,Washington Nationals,New York Yankees,Nationals Park,,
631591,2020-07-26,Cincinnati Reds,Detroit Tigers,Great American Ball Park,,
631566,2020-07-26,Cleveland Indians,Kansas City Royals,Progressive Field,,
630968,2020-07-26,Tampa Bay Rays,Toronto Blue Jays,Tropicana Field,,
631668,2020-07-26,Boston Red Sox,Baltimore Orioles,Fenway Park,,
631441,2020-07-26,Houston Astros,Seattle Mariners,Minute Maid Park,,
631517,2020-07-26,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,,
630993,2020-07-26,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,,
631643,2020-07-26,Chicago Cubs,Milwaukee Brewers,Wrigley Field,,
630943,2020-07-26,Texas Rangers,Colorado Rockies,Globe Life Field,,
631165,2020-07-26,Oakland Athletics,Los Angeles Angels,Oakland Coliseum,,
631097,2020-07-26,San Diego Padres,Arizona Diamondbacks,Petco Park,,
631240,2020-07-26,New York Mets,Atlanta Braves,Citi Field,,
631384,2020-07-26,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,,
631168,2020-07-27,Oakland Athletics,Los Angeles Angels,Oakland Coliseum,,
631098,2020-07-27,San Diego Padres,Arizona Diamondbacks,Petco Park,,
630861,2020-07-27,Washington Nationals,Toronto Blue Jays,Nationals Park,,
631592,2020-07-27,Cincinnati Reds,Chicago Cubs,Great American Ball Park,,
630969,2020-07-27,Tampa Bay Rays,Atlanta Braves,Tropicana Field,,
631130,2020-07-27,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,,
631489,2020-07-27,Detroit Tigers,Kansas City Royals,Comerica Park,,
631442,2020-07-27,Houston Astros,Seattle Mariners,Minute Maid Park,,
631669,2020-07-27,Boston Red Sox,New York Mets,Fenway Park,,
631127,2020-07-27,Philadelphia Phillies,New York Yankees,Citizens Bank Park,,
631567,2020-07-27,Cleveland Indians,Chicago White Sox,Progressive Field,,
631339,2020-07-27,Miami Marlins,Baltimore Orioles,Marlins Park,,
631573,2020-07-28,Cleveland Indians,Chicago White Sox,Progressive Field,,
631567,2020-07-28,Cleveland Indians,Chicago White Sox,Progressive Field,,
630866,2020-07-28,Washington Nationals,Toronto Blue Jays,Nationals Park,,
631593,2020-07-28,Cincinnati Reds,Chicago Cubs,Great American Ball Park,,
630970,2020-07-28,Tampa Bay Rays,Atlanta Braves,Tropicana Field,,
631132,2020-07-28,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,,
631490,2020-07-28,Detroit Tigers,Kansas City Royals,Comerica Park,,
631663,2020-07-28,Boston Red Sox,New York Mets,Fenway Park,,
631269,2020-07-28,Minnesota Twins,St. Louis Cardinals,Target Field,,
630944,2020-07-28,Texas Rangers,Arizona Diamondbacks,Globe Life Field,,
631443,2020-07-28,Houston Astros,Los Angeles Dodgers,Minute Maid Park,,
631171,2020-07-28,Oakland Athletics,Colorado Rockies,Oakland Coliseum,,
631387,2020-07-28,Los Angeles Angels,Seattle Mariners,Angel Stadium,,
631014,2020-07-28,San Francisco Giants,San Diego Padres,Oracle Park,,
631129,2020-07-28,Philadelphia Phillies,New York Yankees,Citizens Bank Park,,
631340,2020-07-28,Miami Marlins,Baltimore Orioles,Marlins Park,,
631172,2020-07-29,Oakland Athletics,Colorado Rockies,Oakland Coliseum,,
630940,2020-07-29,Texas Rangers,Arizona Diamondbacks,Globe Life Field,,
630916,2020-07-29,Toronto Blue Jays,Washington Nationals,Nationals Park,,
631569,2020-07-29,Cleveland Indians,Chicago White Sox,Progressive Field,,
631594,2020-07-29,Cincinnati Reds,Chicago Cubs,Great American Ball Park,,
631137,2020-07-29,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,,
631492,2020-07-29,Detroit Tigers,Kansas City Royals,Comerica Park,,
631444,2020-07-29,Houston Astros,Los Angeles Dodgers,Minute Maid Park,,
631239,2020-07-29,New York Mets,Boston Red Sox,Citi Field,,
630272,2020-07-29,Atlanta Braves,Tampa Bay Rays,Truist Park,,
630495,2020-07-29,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,,
631270,2020-07-29,Minnesota Twins,St. Louis Cardinals,Target Field,,
631033,2020-07-29,San Francisco Giants,San Diego Padres,Oracle Park,,
631389,2020-07-29,Los Angeles Angels,Seattle Mariners,Angel Stadium,,
631219,2020-07-29,New York Yankees,Philadelphia Phillies,Yankee Stadium,,
630575,2020-07-29,Baltimore Orioles,Miami Marlins,Oriole Park at Camden Yards,,
630917,2020-07-30,Toronto Blue Jays,Washington Nationals,Nationals Park,,
630496,2020-07-30,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,,
631238,2020-07-30,New York Mets,Boston Red Sox,Citi Field,,
631271,2020-07-30,Minnesota Twins,Cleveland Indians,Target Field,,
631494,2020-07-30,Detroit Tigers,Kansas City Royals,Comerica Park,,
630346,2020-07-30,Atlanta Braves,Tampa Bay Rays,Truist Park,,
630145,2020-07-30,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,,
631390,2020-07-30,Los Angeles Angels,Seattle Mariners,Angel Stadium,,
631018,2020-07-30,San Francisco Giants,San Diego Padres,Oracle Park,,
631595,2020-07-30,Cincinnati Reds,Chicago Cubs,Great American Ball Park,,
631220,2020-07-30,New York Yankees,Philadelphia Phillies,Yankee Stadium,,
630591,2020-07-30,Baltimore Orioles,Miami Marlins,Oriole Park at Camden Yards,,
631222,2020-07-31,New York Yankees,Boston Red Sox,Yankee Stadium,,
631480,2020-07-31,Detroit Tigers,Cincinnati Reds,Comerica Park,,
630275,2020-07-31,Atlanta Braves,New York Mets,Truist Park,,
630592,2020-07-31,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,,
631410,2020-07-31,Kansas City Royals,Chicago White Sox,Kauffman Stadium,,
631539,2020-07-31,Colorado Rockies,San Diego Padres,Coors Field,,
631272,2020-07-31,Minnesota Twins,Cleveland Indians,Target Field,,
631647,2020-07-31,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,,
631391,2020-07-31,Los Angeles Angels,Houston Astros,Angel Stadium,,
631019,2020-07-31,San Francisco Giants,Texas Rangers,Oracle Park,,
630201,2020-07-31,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,,
631066,2020-07-31,Seattle Mariners,Oakland Athletics,T-Mobile Park,,
631289,2020-07-31,Milwaukee Brewers,St. Louis Cardinals,Miller Park,,
631341,2020-07-31,Miami Marlins,Washington Nationals,Marlins Park,,
631413,2020-08-01,Kansas City Royals,Chicago White Sox,Kauffman Stadium,,
631392,2020-08-01,Los Angeles Angels,Houston Astros,Angel Stadium,,
631224,2020-08-01,New York Yankees,Boston Red Sox,Yankee Stadium,,
631273,2020-08-01,Minnesota Twins,Cleveland Indians,Target Field,,
630278,2020-08-01,Atlanta Braves,New York Mets,Truist Park,,
630492,2020-08-01,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,,
630100,2020-08-01,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,,
631540,2020-08-01,Colorado Rockies,San Diego Padres,Coors Field,,
631622,2020-08-01,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,,
631067,2020-08-01,Seattle Mariners,Oakland Athletics,T-Mobile Park,,
631020,2020-08-01,San Francisco Giants,Texas Rangers,Oracle Park,,
631469,2020-08-01,Detroit Tigers,Cincinnati Reds,Comerica Park,,
630919,2020-08-01,Toronto Blue Jays,Philadelphia Phillies,Citizens Bank Park,,
630918,2020-08-01,Toronto Blue Jays,Philadelphia Phillies,Citizens Bank Park,,
631342,2020-08-01,Miami Marlins,Washington Nationals,Marlins Park,,
631288,2020-08-01,Milwaukee Brewers,St. Louis Cardinals,Miller Park,,
631470,2020-08-02,Detroit Tigers,Cincinnati Reds,Comerica Park,,
631469,2020-08-02,Detroit Tigers,Cincinnati Reds,Comerica Park,,
630493,2020-08-02,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,,
630280,2020-08-02,Atlanta Braves,New York Mets,Truist Park,,
631415,2020-08-02,Kansas City Royals,Chicago White Sox,Kauffman Stadium,,
631274,2020-08-02,Minnesota Twins,Cleveland Indians,Target Field,,
631606,2020-08-02,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,,
631541,2020-08-02,Colorado Rockies,San Diego Padres,Coors Field,,
631021,2020-08-02,San Francisco Giants,Texas Rangers,Oracle Park,,
631393,2020-08-02,Los Angeles Angels,Houston Astros,Angel Stadium,,
630101,2020-08-02,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,,
631068,2020-08-02,Seattle Mariners,Oakland Athletics,T-Mobile Park,,
631210,2020-08-02,New York Yankees,Boston Red Sox,Yankee Stadium,,
631329,2020-08-02,Miami Marlins,Washington Nationals,Marlins Park,,
631292,2020-08-02,Milwaukee Brewers,St. Louis Cardinals,Miller Park,,
631289,2020-08-02,Milwaukee Brewers,St. Louis Cardinals,Miller Park,,
630907,2020-08-02,Toronto Blue Jays,Philadelphia Phillies,Citizens Bank Park,,
631596,2020-08-03,Cincinnati Reds,Cleveland Indians,Great American Ball Park,,
631219,2020-08-03,New York Yankees,Philadelphia Phillies,Yankee Stadium,,
630281,2020-08-03,Atlanta Braves,New York Mets,Truist Park,,
631275,2020-08-03,Minnesota Twins,Pittsburgh Pirates,Target Field,,
631293,2020-08-03,Milwaukee Brewers,Chicago White Sox,Miller Park,,
631645,2020-08-03,Chicago Cubs,Kansas City Royals,Wrigley Field,,
631542,2020-08-03,Colorado Rockies,San Francisco Giants,Coors Field,,
631090,2020-08-03,San Diego Padres,Los Angeles Dodgers,Petco Park,,
631070,2020-08-03,Seattle Mariners,Oakland Athletics,T-Mobile Park,,
631276,2020-08-04,Minnesota Twins,Pittsburgh Pirates,Target Field,,
631597,2020-08-04,Cincinnati Reds,Cleveland Indians,Great American Ball Park,,
630971,2020-08-04,Tampa Bay Rays,Boston Red Sox,Tropicana Field,,
630874,2020-08-04,Washington Nationals,New York Mets,Nationals Park,,
630284,2020-08-04,Atlanta Braves,Toronto Blue Jays,Truist Park,,
630575,2020-08-04,Baltimore Orioles,Miami Marlins,Oriole Park at Camden Yards,,
631294,2020-08-04,Milwaukee Brewers,Chicago White Sox,Miller Park,,
631608,2020-08-04,Chicago Cubs,Kansas City Royals,Wrigley Field,,
631543,2020-08-04,Colorado Rockies,San Francisco Giants,Coors Field,,
630109,2020-08-04,Arizona Diamondbacks,Houston Astros,Chase Field,,
631069,2020-08-04,San Diego Padres,Los Angeles Dodgers,Petco Park,,
631173,2020-08-04,Oakland Athletics,Texas Rangers,Oakland Coliseum,,
631057,2020-08-04,Seattle Mariners,Los Angeles Angels,T-Mobile Park,,
631472,2020-08-04,Detroit Tigers,St. Louis Cardinals,Comerica Park,,
631318,2020-08-04,Miami Marlins,Philadelphia Phillies,Marlins Park,,
631220,2020-08-05,New York Yankees,Philadelphia Phillies,Citizens Bank Park,,
631127,2020-08-05,Philadelphia Phillies,New York Yankees,Citizens Bank Park,,
630591,2020-08-05,Baltimore Orioles,Miami Marlins,Oriole Park at Camden Yards,,
631339,2020-08-05,Miami Marlins,Baltimore Orioles,Oriole Park at Camden Yards,,
630878,2020-08-05,Washington Nationals,New York Mets,Nationals Park,,
630972,2020-08-05,Tampa Bay Rays,Boston Red Sox,Tropicana Field,,
631140,2020-08-05,Pittsburgh Pirates,Minnesota Twins,PNC Park,,
631570,2020-08-05,Cleveland Indians,Cincinnati Reds,Progressive Field,,
630307,2020-08-05,Atlanta Braves,Toronto Blue Jays,Truist Park,,
631417,2020-08-05,Kansas City Royals,Chicago Cubs,Kauffman Stadium,,
631518,2020-08-05,Chicago White Sox,Milwaukee Brewers,Guaranteed Rate Field,,
631544,2020-08-05,Colorado Rockies,San Francisco Giants,Coors Field,,
630110,2020-08-05,Arizona Diamondbacks,Houston Astros,Chase Field,,
631085,2020-08-05,San Diego Padres,Los Angeles Dodgers,Petco Park,,
631174,2020-08-05,Oakland Athletics,Texas Rangers,Oakland Coliseum,,
631043,2020-08-05,Seattle Mariners,Los Angeles Angels,T-Mobile Park,,
631471,2020-08-05,Detroit Tigers,St. Louis Cardinals,Comerica Park,,
630994,2020-08-05,St. Louis Cardinals,Detroit Tigers,Comerica Park,,
631320,2020-08-05,Miami Marlins,Philadelphia Phillies,Marlins Park,,
630497,2020-08-05,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,,
631148,2020-08-06,Pittsburgh Pirates,Minnesota Twins,PNC Park,,
631545,2020-08-06,Colorado Rockies,San Francisco Giants,Coors Field,,
631175,2020-08-06,Oakland Athletics,Texas Rangers,Oakland Coliseum,,
631042,2020-08-06,Seattle Mariners,Los Angeles Angels,T-Mobile Park,,
631129,2020-08-06,Philadelphia Phillies,New York Yankees,Citizens Bank Park,,
631571,2020-08-06,Cleveland Indians,Cincinnati Reds,Progressive Field,,
630111,2020-08-06,Arizona Diamondbacks,Houston Astros,Chase Field,,
631425,2020-08-06,Kansas City Royals,Chicago Cubs,Kauffman Stadium,,
630313,2020-08-06,Atlanta Braves,Toronto Blue Jays,Truist Park,,
631340,2020-08-06,Miami Marlins,Baltimore Orioles,Oriole Park at Camden Yards,,
631513,2020-08-06,Chicago White Sox,Milwaukee Brewers,Guaranteed Rate Field,,
630995,2020-08-06,St. Louis Cardinals,Detroit Tigers,Comerica Park,,
631321,2020-08-06,Miami Marlins,Philadelphia Phillies,Marlins Park,,
630879,2020-08-07,Washington Nationals,Baltimore Orioles,Nationals Park,,
630974,2020-08-07,Tampa Bay Rays,New York Yankees,Tropicana Field,,
631105,2020-08-07,Pittsburgh Pirates,Detroit Tigers,PNC Park,,
631237,2020-08-07,New York Mets,Miami Marlins,Citi Field,,
631623,2020-08-07,Boston Red Sox,Toronto Blue Jays,Fenway Park,,
631419,2020-08-07,Kansas City Royals,Minnesota Twins,Kauffman Stadium,,
631504,2020-08-07,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,,
631295,2020-08-07,Milwaukee Brewers,Cincinnati Reds,Miller Park,,
630920,2020-08-07,Texas Rangers,Los Angeles Angels,Globe Life Field,,
631176,2020-08-07,Oakland Athletics,Houston Astros,Oakland Coliseum,,
631073,2020-08-07,San Diego Padres,Arizona Diamondbacks,Petco Park,,
631045,2020-08-07,Seattle Mariners,Colorado Rockies,T-Mobile Park,,
631358,2020-08-07,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,,
631131,2020-08-07,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,,
630996,2020-08-07,St. Louis Cardinals,Chicago Cubs,Busch Stadium,,
631503,2020-08-08,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,,
630962,2020-08-08,Tampa Bay Rays,New York Yankees,Tropicana Field,,
630973,2020-08-08,Tampa Bay Rays,New York Yankees,Tropicana Field,,
631106,2020-08-08,Pittsburgh Pirates,Detroit Tigers,PNC Park,,
631177,2020-08-08,Oakland Athletics,Houston Astros,Oakland Coliseum,,
630880,2020-08-08,Washington Nationals,Baltimore Orioles,Nationals Park,,
631133,2020-08-08,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,,
630935,2020-08-08,Texas Rangers,Los Angeles Angels,Globe Life Field,,
631420,2020-08-08,Kansas City Royals,Minnesota Twins,Kauffman Stadium,,
631236,2020-08-08,New York Mets,Miami Marlins,Citi Field,,
631296,2020-08-08,Milwaukee Brewers,Cincinnati Reds,Miller Park,,
631658,2020-08-08,Boston Red Sox,Toronto Blue Jays,Fenway Park,,
631074,2020-08-08,San Diego Padres,Arizona Diamondbacks,Petco Park,,
631046,2020-08-08,Seattle Mariners,Colorado Rockies,T-Mobile Park,,
631343,2020-08-08,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,,
630997,2020-08-08,St. Louis Cardinals,Chicago Cubs,Busch Stadium,,
630882,2020-08-09,Washington Nationals,Baltimore Orioles,Nationals Park,,
631136,2020-08-09,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,,
631131,2020-08-09,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,,
631235,2020-08-09,New York Mets,Miami Marlins,Citi Field,,
630946,2020-08-09,Tampa Bay Rays,New York Yankees,Tropicana Field,,
631110,2020-08-09,Pittsburgh Pirates,Detroit Tigers,PNC Park,,
631630,2020-08-09,Boston Red Sox,Toronto Blue Jays,Fenway Park,,
631421,2020-08-09,Kansas City Royals,Minnesota Twins,Kauffman Stadium,,
631297,2020-08-09,Milwaukee Brewers,Cincinnati Reds,Miller Park,,
630922,2020-08-09,Texas Rangers,Los Angeles Angels,Globe Life Field,,
631178,2020-08-09,Oakland Athletics,Houston Astros,Oakland Coliseum,,
631075,2020-08-09,San Diego Padres,Arizona Diamondbacks,Petco Park,,
631047,2020-08-09,Seattle Mariners,Colorado Rockies,T-Mobile Park,,
631373,2020-08-09,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,,
631506,2020-08-09,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,,
630998,2020-08-09,St. Louis Cardinals,Chicago Cubs,Busch Stadium,,
631138,2020-08-10,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,,
631233,2020-08-10,New York Mets,Washington Nationals,Citi Field,,
631473,2020-08-10,Detroit Tigers,Chicago White Sox,Comerica Park,,
631631,2020-08-10,Boston Red Sox,Tampa Bay Rays,Fenway Park,,
631298,2020-08-10,Milwaukee Brewers,Minnesota Twins,Miller Park,,
631546,2020-08-10,Colorado Rockies,Arizona Diamondbacks,Coors Field,,
630923,2020-08-10,Texas Rangers,Seattle Mariners,Globe Life Field,,
631445,2020-08-10,Houston Astros,San Francisco Giants,Minute Maid Park,,
631395,2020-08-10,Los Angeles Angels,Oakland Athletics,Angel Stadium,,
631346,2020-08-10,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,,
630999,2020-08-10,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,,
630901,2020-08-11,Toronto Blue Jays,Miami Marlins,Sahlen Field,,
631598,2020-08-11,Cincinnati Reds,Kansas City Royals,Great American Ball Park,,
631139,2020-08-11,Philadelphia Phillies,Baltimore Orioles,Citizens Bank Park,,
631192,2020-08-11,New York Yankees,Atlanta Braves,Yankee Stadium,,
631572,2020-08-11,Cleveland Indians,Chicago Cubs,Progressive Field,,
631243,2020-08-11,New York Mets,Washington Nationals,Citi Field,,
631474,2020-08-11,Detroit Tigers,Chicago White Sox,Comerica Park,,
631646,2020-08-11,Boston Red Sox,Tampa Bay Rays,Fenway Park,,
631299,2020-08-11,Milwaukee Brewers,Minnesota Twins,Miller Park,,
631547,2020-08-11,Colorado Rockies,Arizona Diamondbacks,Coors Field,,
630924,2020-08-11,Texas Rangers,Seattle Mariners,Globe Life Field,,
631446,2020-08-11,Houston Astros,San Francisco Giants,Minute Maid Park,,
631396,2020-08-11,Los Angeles Angels,Oakland Athletics,Angel Stadium,,
631347,2020-08-11,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,,
631000,2020-08-11,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,,
631475,2020-08-12,Detroit Tigers,Chicago White Sox,Comerica Park,,
631535,2020-08-12,Colorado Rockies,Arizona Diamondbacks,Coors Field,,
631397,2020-08-12,Los Angeles Angels,Oakland Athletics,Angel Stadium,,
631568,2020-08-12,Cleveland Indians,Chicago Cubs,Progressive Field,,
630902,2020-08-12,Toronto Blue Jays,Miami Marlins,Sahlen Field,,
631599,2020-08-12,Cincinnati Reds,Kansas City Royals,Great American Ball Park,,
631141,2020-08-12,Philadelphia Phillies,Baltimore Orioles,Citizens Bank Park,,
631208,2020-08-12,New York Yankees,Atlanta Braves,Yankee Stadium,,
631232,2020-08-12,New York Mets,Washington Nationals,Citi Field,,
631447,2020-08-12,Houston Astros,San Francisco Giants,Minute Maid Park,,
631300,2020-08-12,Milwaukee Brewers,Minnesota Twins,Miller Park,,
631648,2020-08-12,Boston Red Sox,Tampa Bay Rays,Fenway Park,,
630926,2020-08-12,Texas Rangers,Seattle Mariners,Globe Life Field,,
631350,2020-08-12,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,,
630987,2020-08-12,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,,
631231,2020-08-13,New York Mets,Washington Nationals,Citi Field,,
631142,2020-08-13,Philadelphia Phillies,Baltimore Orioles,Citizens Bank Park,,
631650,2020-08-13,Boston Red Sox,Tampa Bay Rays,Fenway Park,,
631600,2020-08-13,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,,
631609,2020-08-13,Chicago Cubs,Milwaukee Brewers,Wrigley Field,,
631351,2020-08-13,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,,
631472,2020-08-13,Detroit Tigers,St. Louis Cardinals,Comerica Park,,
631471,2020-08-13,Detroit Tigers,St. Louis Cardinals,Comerica Park,,
630882,2020-08-14,Washington Nationals,Baltimore Orioles,Oriole Park at Camden Yards,,
630903,2020-08-14,Toronto Blue Jays,Tampa Bay Rays,Sahlen Field,,
631683,2020-08-14,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,,
631150,2020-08-14,Philadelphia Phillies,New York Mets,Citizens Bank Park,,
631196,2020-08-14,New York Yankees,Boston Red Sox,Yankee Stadium,,
631476,2020-08-14,Detroit Tigers,Cleveland Indians,Comerica Park,,
631601,2020-08-14,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,,
631322,2020-08-14,Miami Marlins,Atlanta Braves,Marlins Park,,
631610,2020-08-14,Chicago Cubs,Milwaukee Brewers,Wrigley Field,,
631516,2020-08-14,Colorado Rockies,Texas Rangers,Coors Field,,
631448,2020-08-14,Houston Astros,Seattle Mariners,Minute Maid Park,,
631381,2020-08-14,Los Angeles Angels,Los Angeles Dodgers,Angel Stadium,,
630115,2020-08-14,Arizona Diamondbacks,San Diego Padres,Chase Field,,
631022,2020-08-14,San Francisco Giants,Oakland Athletics,Oracle Park,,
631279,2020-08-14,Minnesota Twins,Kansas City Royals,Target Field,,
631507,2020-08-14,Chicago White Sox,St. Louis Cardinals,Guaranteed Rate Field,,
631508,2020-08-15,Chicago White Sox,St. Louis Cardinals,Guaranteed Rate Field,,
631507,2020-08-15,Chicago White Sox,St. Louis Cardinals,Guaranteed Rate Field,,
631280,2020-08-15,Minnesota Twins,Kansas City Royals,Target Field,,
631279,2020-08-15,Minnesota Twins,Kansas City Royals,Target Field,,
631611,2020-08-15,Chicago Cubs,Milwaukee Brewers,Wrigley Field,,
631151,2020-08-15,Philadelphia Phillies,New York Mets,Citizens Bank Park,,
631477,2020-08-15,Detroit Tigers,Cleveland Indians,Comerica Park,,
631330,2020-08-15,Miami Marlins,Atlanta Braves,Marlins Park,,
630905,2020-08-15,Toronto Blue Jays,Tampa Bay Rays,Sahlen Field,,
631023,2020-08-15,San Francisco Giants,Oakland Athletics,Oracle Park,,
631197,2020-08-15,New York Yankees,Boston Red Sox,Yankee Stadium,,
631449,2020-08-15,Houston Astros,Seattle Mariners,Minute Maid Park,,
630568,2020-08-15,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,,
630116,2020-08-15,Arizona Diamondbacks,San Diego Padres,Chase Field,,
631533,2020-08-15,Colorado Rockies,Texas Rangers,Coors Field,,
631363,2020-08-15,Los Angeles Angels,Los Angeles Dodgers,Angel Stadium,,
631602,2020-08-15,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,,
631679,2020-08-16,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,,
631124,2020-08-16,Philadelphia Phillies,New York Mets,Citizens Bank Park,,
630905,2020-08-16,Toronto Blue Jays,Tampa Bay Rays,Sahlen Field,,
631479,2020-08-16,Detroit Tigers,Cleveland Indians,Comerica Park,,
631324,2020-08-16,Miami Marlins,Atlanta Braves,Marlins Park,,
630872,2020-08-16,Toronto Blue Jays,Tampa Bay Rays,Sahlen Field,,
631450,2020-08-16,Houston Astros,Seattle Mariners,Minute Maid Park,,
631252,2020-08-16,Minnesota Twins,Kansas City Royals,Target Field,,
631491,2020-08-16,Chicago White Sox,St. Louis Cardinals,Guaranteed Rate Field,,
631612,2020-08-16,Chicago Cubs,Milwaukee Brewers,Wrigley Field,,
631521,2020-08-16,Colorado Rockies,Texas Rangers,Coors Field,,
631024,2020-08-16,San Francisco Giants,Oakland Athletics,Oracle Park,,
631364,2020-08-16,Los Angeles Angels,Los Angeles Dodgers,Angel Stadium,,
630117,2020-08-16,Arizona Diamondbacks,San Diego Padres,Chase Field,,
631198,2020-08-16,New York Yankees,Boston Red Sox,Yankee Stadium,,
631590,2020-08-16,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,,
631613,2020-08-17,Chicago Cubs,St. Louis Cardinals,Wrigley Field,,
630996,2020-08-17,St. Louis Cardinals,Chicago Cubs,Wrigley Field,,
631199,2020-08-17,New York Yankees,Boston Red Sox,Yankee Stadium,,
630316,2020-08-17,Atlanta Braves,Washington Nationals,Truist Park,,
631325,2020-08-17,Miami Marlins,New York Mets,Marlins Park,,
631678,2020-08-17,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,,
631258,2020-08-17,Minnesota Twins,Kansas City Royals,Target Field,,
