Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
718719,2023-04-03,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,10810.0,157.0
718727,2023-04-03,St. Louis Cardinals,Atlanta Braves,Busch Stadium,37689.0,166.0
718726,2023-04-03,Texas Rangers,Baltimore Orioles,Globe Life Field,15867.0,138.0
718723,2023-04-03,Houston Astros,Detroit Tigers,Minute Maid Park,29272.0,201.0
718721,2023-04-03,Oakland Athletics,Cleveland Guardians,Oakland Coliseum,3035.0,199.0
718722,2023-04-03,San Diego Padres,Arizona Diamondbacks,Petco Park,37602.0,149.0
718720,2023-04-03,Seattle Mariners,Los Angeles Angels,T-Mobile Park,18877.0,169.0
718718,2023-04-03,Los Angeles Dodgers,Colorado Rockies,Dodger Stadium,49792.0,167.0
718717,2023-04-04,San Diego Padres,Arizona Diamondbacks,Petco Park,34542.0,175.0
718716,2023-04-04,Cincinnati Reds,Chicago Cubs,Great American Ball Park,13399.0,172.0
718714,2023-04-04,Miami Marlins,Minnesota Twins,loanDepot park,10668.0,117.0
718715,2023-04-04,Washington Nationals,Tampa Bay Rays,Nationals Park,15272.0,165.0
718710,2023-04-04,New York Yankees,Philadelphia Phillies,Yankee Stadium,35392.0,165.0
718713,2023-04-04,Boston Red Sox,Pittsburgh Pirates,Fenway Park,28842.0,156.0
718708,2023-04-04,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,12123.0,152.0
718712,2023-04-04,Milwaukee Brewers,New York Mets,American Family Field,19412.0,137.0
718711,2023-04-04,St. Louis Cardinals,Atlanta Braves,Busch Stadium,36501.0,140.0
718709,2023-04-04,Texas Rangers,Baltimore Orioles,Globe Life Field,16268.0,150.0
718705,2023-04-04,Houston Astros,Detroit Tigers,Minute Maid Park,30613.0,152.0
718707,2023-04-04,Oakland Athletics,Cleveland Guardians,Oakland Coliseum,3407.0,161.0
718706,2023-04-04,Seattle Mariners,Los Angeles Angels,T-Mobile Park,19255.0,151.0
718703,2023-04-04,Los Angeles Dodgers,Colorado Rockies,Dodger Stadium,52290.0,145.0
718704,2023-04-05,Washington Nationals,Tampa Bay Rays,Nationals Park,13836.0,152.0
718699,2023-04-05,New York Yankees,Philadelphia Phillies,Yankee Stadium,35847.0,150.0
718701,2023-04-05,Miami Marlins,Minnesota Twins,loanDepot park,8981.0,130.0
718697,2023-04-05,St. Louis Cardinals,Atlanta Braves,Busch Stadium,36300.0,147.0
718702,2023-04-05,Boston Red Sox,Pittsburgh Pirates,Fenway Park,24477.0,152.0
718698,2023-04-05,Milwaukee Brewers,New York Mets,American Family Field,18387.0,165.0
718694,2023-04-05,Texas Rangers,Baltimore Orioles,Globe Life Field,18560.0,139.0
718696,2023-04-05,Houston Astros,Detroit Tigers,Minute Maid Park,37932.0,155.0
718695,2023-04-05,Chicago White Sox,San Francisco Giants,Guaranteed Rate Field,15980.0,169.0
718689,2023-04-05,Oakland Athletics,Cleveland Guardians,Oakland Coliseum,4930.0,178.0
718691,2023-04-05,Seattle Mariners,Los Angeles Angels,T-Mobile Park,25648.0,175.0
718692,2023-04-05,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,10015.0,137.0
718700,2023-04-05,Cincinnati Reds,Chicago Cubs,Great American Ball Park,21480.0,165.0
718690,2023-04-06,Detroit Tigers,Boston Red Sox,Comerica Park,44650.0,152.0
718686,2023-04-06,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,10401.0,150.0
718687,2023-04-06,Chicago White Sox,San Francisco Giants,Guaranteed Rate Field,18261.0,170.0
718682,2023-04-06,Colorado Rockies,Washington Nationals,Coors Field,48230.0,138.0
718681,2023-04-06,Atlanta Braves,San Diego Padres,Truist Park,42803.0,194.0
718683,2023-04-06,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,48034.0,163.0
718693,2023-04-06,New York Mets,Miami Marlins,Citi Field,43590.0,181.0
718685,2023-04-06,Philadelphia Phillies,Cincinnati Reds,Citizens Bank Park,44365.0,163.0
718688,2023-04-06,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,45017.0,184.0
718684,2023-04-06,Minnesota Twins,Houston Astros,Target Field,38465.0,167.0
718693,2023-04-07,New York Mets,Miami Marlins,Citi Field,43590.0,181.0
718675,2023-04-07,Chicago Cubs,Texas Rangers,Wrigley Field,29094.0,137.0
718685,2023-04-07,Philadelphia Phillies,Cincinnati Reds,Citizens Bank Park,44365.0,163.0
718688,2023-04-07,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,45017.0,184.0
718677,2023-04-07,Cleveland Guardians,Seattle Mariners,Progressive Field,34821.0,154.0
718684,2023-04-07,Minnesota Twins,Houston Astros,Target Field,38465.0,167.0
718679,2023-04-07,Pittsburgh Pirates,Chicago White Sox,PNC Park,39167.0,168.0
718680,2023-04-07,San Francisco Giants,Kansas City Royals,Oracle Park,40711.0,143.0
718678,2023-04-07,Tampa Bay Rays,Oakland Athletics,Tropicana Field,15980.0,143.0
718676,2023-04-07,Atlanta Braves,San Diego Padres,Truist Park,41963.0,181.0
718674,2023-04-07,Milwaukee Brewers,St. Louis Cardinals,American Family Field,28459.0,165.0
718673,2023-04-07,Colorado Rockies,Washington Nationals,Coors Field,30869.0,158.0
718670,2023-04-07,Los Angeles Angels,Toronto Blue Jays,Angel Stadium,44735.0,153.0
718671,2023-04-07,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,30249.0,148.0
718666,2023-04-08,Minnesota Twins,Houston Astros,Target Field,26330.0,147.0
718672,2023-04-08,San Francisco Giants,Kansas City Royals,Oracle Park,35126.0,143.0
718669,2023-04-08,Chicago Cubs,Texas Rangers,Wrigley Field,33578.0,175.0
718668,2023-04-08,Philadelphia Phillies,Cincinnati Reds,Citizens Bank Park,44526.0,167.0
718667,2023-04-08,Detroit Tigers,Boston Red Sox,Comerica Park,21835.0,158.0
718665,2023-04-08,Tampa Bay Rays,Oakland Athletics,Tropicana Field,15880.0,140.0
718661,2023-04-08,New York Mets,Miami Marlins,Citi Field,42306.0,159.0
718663,2023-04-08,Cleveland Guardians,Seattle Mariners,Progressive Field,17489.0,155.0
718662,2023-04-08,Pittsburgh Pirates,Chicago White Sox,PNC Park,21162.0,184.0
718664,2023-04-08,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,30561.0,167.0
718660,2023-04-08,Milwaukee Brewers,St. Louis Cardinals,American Family Field,43077.0,152.0
718659,2023-04-08,Atlanta Braves,San Diego Padres,Truist Park,40154.0,175.0
718656,2023-04-08,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,26881.0,163.0
718658,2023-04-08,Colorado Rockies,Washington Nationals,Coors Field,34503.0,164.0
718657,2023-04-08,Los Angeles Angels,Toronto Blue Jays,Angel Stadium,44534.0,160.0
718652,2023-04-09,Philadelphia Phillies,Cincinnati Reds,Citizens Bank Park,39129.0,162.0
718654,2023-04-09,Detroit Tigers,Boston Red Sox,Comerica Park,14885.0,158.0
718655,2023-04-09,Tampa Bay Rays,Oakland Athletics,Tropicana Field,11159.0,159.0
718653,2023-04-09,Pittsburgh Pirates,Chicago White Sox,PNC Park,10571.0,141.0
718651,2023-04-09,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,29221.0,148.0
718646,2023-04-09,Cleveland Guardians,Seattle Mariners,Progressive Field,12716.0,228.0
718647,2023-04-09,New York Mets,Miami Marlins,Citi Field,33697.0,172.0
718649,2023-04-09,Minnesota Twins,Houston Astros,Target Field,14316.0,153.0
718650,2023-04-09,Milwaukee Brewers,St. Louis Cardinals,American Family Field,27701.0,169.0
718642,2023-04-09,Chicago Cubs,Texas Rangers,Wrigley Field,28807.0,151.0
718645,2023-04-09,Colorado Rockies,Washington Nationals,Coors Field,30283.0,167.0
718643,2023-04-09,San Francisco Giants,Kansas City Royals,Oracle Park,30207.0,135.0
718644,2023-04-09,Los Angeles Angels,Toronto Blue Jays,Angel Stadium,31092.0,211.0
718639,2023-04-09,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,18543.0,165.0
718648,2023-04-09,Atlanta Braves,San Diego Padres,Truist Park,40138.0,170.0
718640,2023-04-10,Minnesota Twins,Chicago White Sox,Target Field,12078.0,159.0
718637,2023-04-10,Cleveland Guardians,New York Yankees,Progressive Field,19278.0,149.0
718635,2023-04-10,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,9322.0,168.0
718632,2023-04-10,Pittsburgh Pirates,Houston Astros,PNC Park,10222.0,159.0
718638,2023-04-10,Tampa Bay Rays,Boston Red Sox,Tropicana Field,13470.0,126.0
718633,2023-04-10,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,28642.0,149.0
718634,2023-04-10,New York Mets,San Diego Padres,Citi Field,30244.0,158.0
718636,2023-04-10,Atlanta Braves,Cincinnati Reds,Truist Park,30237.0,167.0
718628,2023-04-10,Chicago Cubs,Seattle Mariners,Wrigley Field,26766.0,158.0
718630,2023-04-10,Texas Rangers,Kansas City Royals,Globe Life Field,17430.0,150.0
718629,2023-04-10,Colorado Rockies,St. Louis Cardinals,Coors Field,24092.0,134.0
718631,2023-04-10,Los Angeles Angels,Washington Nationals,Angel Stadium,19557.0,160.0
718627,2023-04-10,Arizona Diamondbacks,Milwaukee Brewers,Chase Field,12681.0,132.0
718641,2023-04-10,San Francisco Giants,Los Angeles Dodgers,Oracle Park,35232.0,151.0
718626,2023-04-11,Cleveland Guardians,New York Yankees,Progressive Field,20164.0,144.0
718618,2023-04-11,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,12305.0,188.0
718623,2023-04-11,Pittsburgh Pirates,Houston Astros,PNC Park,9996.0,150.0
718625,2023-04-11,Tampa Bay Rays,Boston Red Sox,Tropicana Field,12649.0,155.0
718619,2023-04-11,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,43444.0,177.0
718622,2023-04-11,Toronto Blue Jays,Detroit Tigers,Rogers Centre,42053.0,149.0
718621,2023-04-11,New York Mets,San Diego Padres,Citi Field,30769.0,171.0
718620,2023-04-11,Atlanta Braves,Cincinnati Reds,Truist Park,33559.0,164.0
718617,2023-04-11,Chicago Cubs,Seattle Mariners,Wrigley Field,30081.0,182.0
718616,2023-04-11,Minnesota Twins,Chicago White Sox,Target Field,16153.0,143.0
718615,2023-04-11,Texas Rangers,Kansas City Royals,Globe Life Field,17760.0,171.0
718613,2023-04-11,Colorado Rockies,St. Louis Cardinals,Coors Field,25399.0,157.0
718614,2023-04-11,Los Angeles Angels,Washington Nationals,Angel Stadium,27390.0,146.0
718611,2023-04-11,Arizona Diamondbacks,Milwaukee Brewers,Chase Field,17069.0,139.0
718624,2023-04-11,San Francisco Giants,Los Angeles Dodgers,Oracle Park,30768.0,158.0
718608,2023-04-12,Pittsburgh Pirates,Houston Astros,PNC Park,10064.0,171.0
718610,2023-04-12,New York Mets,San Diego Padres,Citi Field,34876.0,171.0
718605,2023-04-12,Minnesota Twins,Chicago White Sox,Target Field,17658.0,157.0
718604,2023-04-12,Cleveland Guardians,New York Yankees,Progressive Field,23164.0,164.0
718606,2023-04-12,Chicago Cubs,Seattle Mariners,Wrigley Field,26944.0,151.0
718607,2023-04-12,Colorado Rockies,St. Louis Cardinals,Coors Field,22250.0,154.0
718598,2023-04-12,Arizona Diamondbacks,Milwaukee Brewers,Chase Field,13136.0,160.0
718609,2023-04-12,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,29584.0,160.0
718602,2023-04-12,Los Angeles Angels,Washington Nationals,Angel Stadium,17780.0,142.0
718599,2023-04-12,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,10181.0,170.0
718600,2023-04-12,Tampa Bay Rays,Boston Red Sox,Tropicana Field,17136.0,164.0
718603,2023-04-12,Toronto Blue Jays,Detroit Tigers,Rogers Centre,35300.0,160.0
718601,2023-04-12,Atlanta Braves,Cincinnati Reds,Truist Park,30648.0,152.0
718595,2023-04-12,Texas Rangers,Kansas City Royals,Globe Life Field,18380.0,144.0
718612,2023-04-12,San Francisco Giants,Los Angeles Dodgers,Oracle Park,34903.0,190.0
718596,2023-04-13,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,11665.0,178.0
718594,2023-04-13,Tampa Bay Rays,Boston Red Sox,Tropicana Field,21175.0,158.0
718597,2023-04-13,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,12170.0,154.0
718590,2023-04-13,New York Yankees,Minnesota Twins,Yankee Stadium,39024.0,140.0
718593,2023-04-13,Toronto Blue Jays,Detroit Tigers,Rogers Centre,26192.0,173.0
718591,2023-04-13,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,37805.0,161.0
718589,2023-04-13,San Diego Padres,Milwaukee Brewers,Petco Park,43296.0,171.0
718585,2023-04-14,Detroit Tigers,San Francisco Giants,Comerica Park,15289.0,230.0
718586,2023-04-14,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,17610.0,162.0
718584,2023-04-14,Miami Marlins,Arizona Diamondbacks,loanDepot park,10961.0,131.0
718592,2023-04-14,Washington Nationals,Cleveland Guardians,Nationals Park,21367.0,161.0
718588,2023-04-14,New York Yankees,Minnesota Twins,Yankee Stadium,41039.0,131.0
718587,2023-04-14,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,34822.0,157.0
718580,2023-04-14,Boston Red Sox,Los Angeles Angels,Fenway Park,36680.0,177.0
718583,2023-04-14,Chicago White Sox,Baltimore Orioles,Guaranteed Rate Field,18941.0,178.0
718581,2023-04-14,Houston Astros,Texas Rangers,Minute Maid Park,39343.0,166.0
718579,2023-04-14,Kansas City Royals,Atlanta Braves,Kauffman Stadium,20186.0,142.0
718582,2023-04-14,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,40637.0,137.0
718578,2023-04-14,Oakland Athletics,New York Mets,Oakland Coliseum,11102.0,209.0
718574,2023-04-14,San Diego Padres,Milwaukee Brewers,Petco Park,43822.0,162.0
718575,2023-04-14,Los Angeles Dodgers,Chicago Cubs,Dodger Stadium,52298.0,140.0
718577,2023-04-14,Seattle Mariners,Colorado Rockies,T-Mobile Park,32698.0,154.0
718572,2023-04-15,New York Yankees,Minnesota Twins,Yankee Stadium,38363.0,147.0
718571,2023-04-15,Detroit Tigers,San Francisco Giants,Comerica Park,18344.0,185.0
718570,2023-04-15,Chicago White Sox,Baltimore Orioles,Guaranteed Rate Field,32091.0,201.0
718568,2023-04-15,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,40042.0,174.0
718569,2023-04-15,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,41679.0,154.0
718573,2023-04-15,Washington Nationals,Cleveland Guardians,Nationals Park,24909.0,175.0
718560,2023-04-15,San Diego Padres,Milwaukee Brewers,Petco Park,42284.0,192.0
718565,2023-04-15,Oakland Athletics,New York Mets,Oakland Coliseum,12967.0,166.0
718576,2023-04-15,Boston Red Sox,Los Angeles Angels,Fenway Park,36594.0,179.0
718566,2023-04-15,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,25860.0,159.0
718563,2023-04-15,Kansas City Royals,Atlanta Braves,Kauffman Stadium,17644.0,168.0
718567,2023-04-15,Miami Marlins,Arizona Diamondbacks,loanDepot park,11038.0,153.0
718562,2023-04-15,Houston Astros,Texas Rangers,Minute Maid Park,39257.0,155.0
718564,2023-04-15,Los Angeles Dodgers,Chicago Cubs,Dodger Stadium,52375.0,165.0
718561,2023-04-15,Seattle Mariners,Colorado Rockies,T-Mobile Park,27549.0,169.0
718559,2023-04-16,Boston Red Sox,Los Angeles Angels,Fenway Park,34790.0,117.0
718555,2023-04-16,Washington Nationals,Cleveland Guardians,Nationals Park,21929.0,152.0
718557,2023-04-16,New York Yankees,Minnesota Twins,Yankee Stadium,39342.0,127.0
718556,2023-04-16,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,39179.0,160.0
718554,2023-04-16,Cincinnati Reds,Philadelphia Phillies,Great American Ball Park,13115.0,182.0
718550,2023-04-16,Miami Marlins,Arizona Diamondbacks,loanDepot park,15314.0,131.0
718551,2023-04-16,Kansas City Royals,Atlanta Braves,Kauffman Stadium,22040.0,141.0
718553,2023-04-16,Chicago White Sox,Baltimore Orioles,Guaranteed Rate Field,13794.0,166.0
718548,2023-04-16,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,40346.0,165.0
718546,2023-04-16,Oakland Athletics,New York Mets,Oakland Coliseum,17645.0,183.0
718547,2023-04-16,Los Angeles Dodgers,Chicago Cubs,Dodger Stadium,52180.0,166.0
718545,2023-04-16,Seattle Mariners,Colorado Rockies,T-Mobile Park,23585.0,139.0
718549,2023-04-16,San Diego Padres,Milwaukee Brewers,Petco Park,43875.0,142.0
718552,2023-04-16,Houston Astros,Texas Rangers,Minute Maid Park,39122.0,179.0
718558,2023-04-16,Detroit Tigers,San Francisco Giants,Comerica Park,16907.0,136.0
718540,2023-04-17,Boston Red Sox,Los Angeles Angels,Fenway Park,34942.0,183.0
718542,2023-04-17,Cincinnati Reds,Tampa Bay Rays,Great American Ball Park,7375.0,148.0
718544,2023-04-17,Miami Marlins,San Francisco Giants,loanDepot park,8744.0,139.0
718539,2023-04-17,Kansas City Royals,Texas Rangers,Kauffman Stadium,11068.0,122.0
718538,2023-04-17,St. Louis Cardinals,Arizona Diamondbacks,Busch Stadium,36405.0,144.0
718537,2023-04-17,Houston Astros,Toronto Blue Jays,Minute Maid Park,30873.0,165.0
718535,2023-04-17,Colorado Rockies,Pittsburgh Pirates,Coors Field,20322.0,172.0
718536,2023-04-17,Oakland Athletics,Chicago Cubs,Oakland Coliseum,4714.0,167.0
718533,2023-04-17,San Diego Padres,Atlanta Braves,Petco Park,31846.0,142.0
718534,2023-04-17,Seattle Mariners,Milwaukee Brewers,T-Mobile Park,14276.0,163.0
718532,2023-04-17,Los Angeles Dodgers,New York Mets,Dodger Stadium,50313.0,170.0
718541,2023-04-17,Detroit Tigers,Cleveland Guardians,Comerica Park,10099.0,110.0
718543,2023-04-17,Chicago White Sox,Philadelphia Phillies,Guaranteed Rate Field,12542.0,129.0
718530,2023-04-18,Detroit Tigers,Cleveland Guardians,Comerica Park,,
718541,2023-04-18,Detroit Tigers,Cleveland Guardians,Comerica Park,10099.0,110.0
718525,2023-04-18,Chicago White Sox,Philadelphia Phillies,Guaranteed Rate Field,,
718543,2023-04-18,Chicago White Sox,Philadelphia Phillies,Guaranteed Rate Field,12542.0,129.0
718526,2023-04-18,Cincinnati Reds,Tampa Bay Rays,Great American Ball Park,11304.0,145.0
718528,2023-04-18,Miami Marlins,San Francisco Giants,loanDepot park,8783.0,147.0
718531,2023-04-18,Washington Nationals,Baltimore Orioles,Nationals Park,18747.0,154.0
718529,2023-04-18,New York Yankees,Los Angeles Angels,Yankee Stadium,37883.0,165.0
718524,2023-04-18,Boston Red Sox,Minnesota Twins,Fenway Park,28132.0,187.0
718522,2023-04-18,Kansas City Royals,Texas Rangers,Kauffman Stadium,12118.0,160.0
718527,2023-04-18,St. Louis Cardinals,Arizona Diamondbacks,Busch Stadium,36028.0,186.0
718520,2023-04-18,Houston Astros,Toronto Blue Jays,Minute Maid Park,32602.0,167.0
718521,2023-04-18,Colorado Rockies,Pittsburgh Pirates,Coors Field,19495.0,159.0
718523,2023-04-18,Oakland Athletics,Chicago Cubs,Oakland Coliseum,5196.0,174.0
718519,2023-04-18,San Diego Padres,Atlanta Braves,Petco Park,42693.0,152.0
718517,2023-04-18,Seattle Mariners,Milwaukee Brewers,T-Mobile Park,18206.0,187.0
718516,2023-04-18,Los Angeles Dodgers,New York Mets,Dodger Stadium,46884.0,153.0
718515,2023-04-19,Cincinnati Reds,Tampa Bay Rays,Great American Ball Park,10205.0,145.0
718513,2023-04-19,Detroit Tigers,Cleveland Guardians,Comerica Park,11230.0,143.0
718511,2023-04-19,Miami Marlins,San Francisco Giants,loanDepot park,8272.0,217.0
718512,2023-04-19,St. Louis Cardinals,Arizona Diamondbacks,Busch Stadium,39068.0,179.0
718514,2023-04-19,Kansas City Royals,Texas Rangers,Kauffman Stadium,10388.0,160.0
718510,2023-04-19,Chicago White Sox,Philadelphia Phillies,Guaranteed Rate Field,10149.0,143.0
718508,2023-04-19,Los Angeles Dodgers,New York Mets,Dodger Stadium,43990.0,171.0
718509,2023-04-19,Colorado Rockies,Pittsburgh Pirates,Coors Field,18511.0,152.0
718506,2023-04-19,Oakland Athletics,Chicago Cubs,Oakland Coliseum,12112.0,173.0
718507,2023-04-19,San Diego Padres,Atlanta Braves,Petco Park,29581.0,133.0
718502,2023-04-19,Seattle Mariners,Milwaukee Brewers,T-Mobile Park,17461.0,140.0
718518,2023-04-19,Washington Nationals,Baltimore Orioles,Nationals Park,22598.0,146.0
718504,2023-04-19,New York Yankees,Los Angeles Angels,Yankee Stadium,38131.0,200.0
718505,2023-04-19,Boston Red Sox,Minnesota Twins,Fenway Park,30027.0,157.0
718501,2023-04-19,Houston Astros,Toronto Blue Jays,Minute Maid Park,40545.0,144.0
718497,2023-04-20,Boston Red Sox,Minnesota Twins,Fenway Park,34427.0,160.0
718496,2023-04-20,New York Yankees,Los Angeles Angels,Yankee Stadium,39315.0,169.0
718500,2023-04-20,Pittsburgh Pirates,Cincinnati Reds,PNC Park,14051.0,129.0
718498,2023-04-20,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,35062.0,160.0
718499,2023-04-20,Chicago Cubs,Los Angeles Dodgers,Wrigley Field,32817.0,173.0
718494,2023-04-20,Arizona Diamondbacks,San Diego Padres,Chase Field,16734.0,178.0
718503,2023-04-20,San Francisco Giants,New York Mets,Oracle Park,24452.0,154.0
718491,2023-04-21,Chicago Cubs,Los Angeles Dodgers,Wrigley Field,30381.0,159.0
718492,2023-04-21,Pittsburgh Pirates,Cincinnati Reds,PNC Park,17276.0,141.0
718486,2023-04-21,Tampa Bay Rays,Chicago White Sox,Tropicana Field,17973.0,171.0
718495,2023-04-21,Baltimore Orioles,Detroit Tigers,Oriole Park at Camden Yards,18772.0,145.0
718493,2023-04-21,Philadelphia Phillies,Colorado Rockies,Citizens Bank Park,43261.0,155.0
718487,2023-04-21,New York Yankees,Toronto Blue Jays,Yankee Stadium,39025.0,150.0
718489,2023-04-21,Atlanta Braves,Houston Astros,Truist Park,41397.0,170.0
718490,2023-04-21,Texas Rangers,Oakland Athletics,Globe Life Field,28775.0,176.0
718482,2023-04-21,Minnesota Twins,Washington Nationals,Target Field,12469.0,153.0
