Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
317842,2012-04-13,Minnesota Twins,Texas Rangers,Target Field,31400.0,148.0
317829,2012-04-13,Colorado Rockies,Arizona Diamondbacks,Coors Field,30642.0,219.0
317840,2012-04-13,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,31601.0,194.0
317838,2012-04-13,Seattle Mariners,Oakland Athletics,Safeco Field,46026.0,182.0
317846,2012-04-14,St. Louis Cardinals,Chicago Cubs,Busch Stadium,46792.0,167.0
317843,2012-04-14,New York Yankees,Los Angeles Angels,Yankee Stadium,46829.0,187.0
317857,2012-04-14,Minnesota Twins,Texas Rangers,Target Field,35854.0,207.0
317847,2012-04-14,Washington Nationals,Cincinnati Reds,Nationals Park,35489.0,153.0
317856,2012-04-14,Boston Red Sox,Tampa Bay Rays,Fenway Park,38024.0,198.0
317852,2012-04-14,Philadelphia Phillies,New York Mets,Citizens Bank Park,45750.0,161.0
317845,2012-04-14,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,28355.0,177.0
317849,2012-04-14,Chicago White Sox,Detroit Tigers,U.S. Cellular Field,33025.0,164.0
317848,2012-04-14,Kansas City Royals,Cleveland Indians,Kauffman Stadium,21788.0,224.0
317850,2012-04-14,Miami Marlins,Houston Astros,Marlins Park,31659.0,168.0
317851,2012-04-14,Atlanta Braves,Milwaukee Brewers,Turner Field,37408.0,164.0
317844,2012-04-14,Colorado Rockies,Arizona Diamondbacks,Coors Field,29856.0,199.0
317854,2012-04-14,San Francisco Giants,Pittsburgh Pirates,AT&T Park,41657.0,184.0
317855,2012-04-14,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,46549.0,139.0
317853,2012-04-14,Seattle Mariners,Oakland Athletics,Safeco Field,21071.0,149.0
317860,2012-04-15,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,20252.0,159.0
317865,2012-04-15,Miami Marlins,Houston Astros,Marlins Park,34232.0,247.0
317862,2012-04-15,Washington Nationals,Cincinnati Reds,Nationals Park,25679.0,221.0
317871,2012-04-15,Boston Red Sox,Tampa Bay Rays,Fenway Park,38024.0,192.0
317867,2012-04-15,Philadelphia Phillies,New York Mets,Citizens Bank Park,45829.0,182.0
317866,2012-04-15,Atlanta Braves,Milwaukee Brewers,Turner Field,30831.0,178.0
317863,2012-04-15,Kansas City Royals,Cleveland Indians,Kauffman Stadium,21182.0,200.0
317872,2012-04-15,Minnesota Twins,Texas Rangers,Target Field,32093.0,168.0
317864,2012-04-15,Chicago White Sox,Detroit Tigers,U.S. Cellular Field,25143.0,186.0
317861,2012-04-15,St. Louis Cardinals,Chicago Cubs,Busch Stadium,44952.0,155.0
317859,2012-04-15,Colorado Rockies,Arizona Diamondbacks,Coors Field,26952.0,199.0
317869,2012-04-15,San Francisco Giants,Pittsburgh Pirates,AT&T Park,41766.0,195.0
317870,2012-04-15,Los Angeles Dodgers,San Diego Padres,Dodger Stadium,38359.0,223.0
317868,2012-04-15,Seattle Mariners,Oakland Athletics,Safeco Field,19650.0,156.0
317858,2012-04-15,New York Yankees,Los Angeles Angels,Yankee Stadium,41055.0,212.0
317882,2012-04-16,Boston Red Sox,Tampa Bay Rays,Fenway Park,38108.0,188.0
317875,2012-04-16,Washington Nationals,Houston Astros,Nationals Park,16245.0,183.0
317876,2012-04-16,New York Yankees,Minnesota Twins,Yankee Stadium,40218.0,184.0
317877,2012-04-16,Atlanta Braves,New York Mets,Turner Field,16161.0,144.0
317874,2012-04-16,Kansas City Royals,Detroit Tigers,Kauffman Stadium,14039.0,157.0
317873,2012-04-16,Chicago White Sox,Baltimore Orioles,U.S. Cellular Field,13732.0,212.0
317881,2012-04-16,Colorado Rockies,San Diego Padres,Coors Field,21547.0,162.0
317880,2012-04-16,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,17366.0,162.0
317878,2012-04-16,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,27338.0,168.0
317879,2012-04-16,San Francisco Giants,Philadelphia Phillies,AT&T Park,41136.0,143.0
317888,2012-04-17,Washington Nationals,Houston Astros,Nationals Park,17886.0,132.0
317890,2012-04-17,New York Yankees,Minnesota Twins,Yankee Stadium,40194.0,179.0
317896,2012-04-17,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,15331.0,185.0
317897,2012-04-17,Boston Red Sox,Texas Rangers,Fenway Park,38229.0,205.0
317891,2012-04-17,Atlanta Braves,New York Mets,Turner Field,18732.0,173.0
317884,2012-04-17,Miami Marlins,Chicago Cubs,Marlins Park,24544.0,171.0
317887,2012-04-17,Kansas City Royals,Detroit Tigers,Kauffman Stadium,13851.0,170.0
317883,2012-04-17,Chicago White Sox,Baltimore Orioles,U.S. Cellular Field,11267.0,164.0
317889,2012-04-17,Milwaukee Brewers,Los Angeles Dodgers,Miller Park,27159.0,166.0
317885,2012-04-17,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,35562.0,194.0
317895,2012-04-17,Colorado Rockies,San Diego Padres,Coors Field,24525.0,168.0
317894,2012-04-17,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,19198.0,181.0
317892,2012-04-17,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,41016.0,166.0
317886,2012-04-17,Seattle Mariners,Cleveland Indians,Safeco Field,12461.0,213.0
317893,2012-04-17,San Francisco Giants,Philadelphia Phillies,AT&T Park,41101.0,171.0
317906,2012-04-18,Atlanta Braves,New York Mets,Turner Field,17909.0,197.0
317909,2012-04-18,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,18368.0,169.0
317903,2012-04-18,Washington Nationals,Houston Astros,Nationals Park,14520.0,161.0
317905,2012-04-18,New York Yankees,Minnesota Twins,Yankee Stadium,36831.0,207.0
317911,2012-04-18,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,15828.0,191.0
317912,2012-04-18,Boston Red Sox,Texas Rangers,Fenway Park,37967.0,183.0
317899,2012-04-18,Miami Marlins,Chicago Cubs,Marlins Park,25723.0,158.0
317902,2012-04-18,Kansas City Royals,Detroit Tigers,Kauffman Stadium,14083.0,186.0
317898,2012-04-18,Chicago White Sox,Baltimore Orioles,U.S. Cellular Field,13818.0,157.0
317904,2012-04-18,Milwaukee Brewers,Los Angeles Dodgers,Miller Park,30189.0,192.0
317900,2012-04-18,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,35907.0,167.0
317910,2012-04-18,Colorado Rockies,San Diego Padres,Coors Field,24762.0,154.0
317907,2012-04-18,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,27217.0,164.0
317901,2012-04-18,Seattle Mariners,Cleveland Indians,Safeco Field,11343.0,167.0
317908,2012-04-18,San Francisco Giants,Philadelphia Phillies,AT&T Park,41860.0,147.0
317915,2012-04-19,Miami Marlins,Chicago Cubs,Marlins Park,23168.0,188.0
317919,2012-04-19,Milwaukee Brewers,Los Angeles Dodgers,Miller Park,30091.0,179.0
317916,2012-04-19,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,40049.0,152.0
317914,2012-04-19,Chicago White Sox,Baltimore Orioles,U.S. Cellular Field,11836.0,188.0
317918,2012-04-19,Washington Nationals,Houston Astros,Nationals Park,18045.0,187.0
317924,2012-04-19,Detroit Tigers,Texas Rangers,Comerica Park,30029.0,224.0
317920,2012-04-19,New York Yankees,Minnesota Twins,Yankee Stadium,40327.0,193.0
317923,2012-04-19,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,18976.0,223.0
317913,2012-04-19,Arizona Diamondbacks,Atlanta Braves,Chase Field,18110.0,169.0
317921,2012-04-19,Los Angeles Angels,Oakland Athletics,Angel Stadium of Anaheim,27864.0,191.0
317922,2012-04-19,San Diego Padres,Philadelphia Phillies,Petco Park,17573.0,148.0
317917,2012-04-19,Seattle Mariners,Cleveland Indians,Safeco Field,12942.0,149.0
317928,2012-04-20,Chicago Cubs,Cincinnati Reds,Wrigley Field,37782.0,172.0
317934,2012-04-20,Boston Red Sox,New York Yankees,Fenway Park,36770.0,198.0
317937,2012-04-20,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,23509.0,158.0
317931,2012-04-20,Washington Nationals,Miami Marlins,Nationals Park,24640.0,151.0
317936,2012-04-20,New York Mets,San Francisco Giants,Citi Field,30544.0,221.0
317933,2012-04-20,Tampa Bay Rays,Minnesota Twins,Tropicana Field,18763.0,189.0
317932,2012-04-20,Houston Astros,Los Angeles Dodgers,Minute Maid Park,30270.0,184.0
317939,2012-04-20,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,23065.0,194.0
317930,2012-04-20,Milwaukee Brewers,Colorado Rockies,Miller Park,39188.0,189.0
317925,2012-04-20,Arizona Diamondbacks,Atlanta Braves,Chase Field,27761.0,170.0
317926,2012-04-20,Los Angeles Angels,Baltimore Orioles,Angel Stadium of Anaheim,32272.0,169.0
317929,2012-04-20,Oakland Athletics,Cleveland Indians,Oakland Coliseum,14340.0,198.0
317935,2012-04-20,San Diego Padres,Philadelphia Phillies,Petco Park,23748.0,171.0
317927,2012-04-20,Seattle Mariners,Chicago White Sox,Safeco Field,19947.0,165.0
317938,2012-04-20,Detroit Tigers,Texas Rangers,Comerica Park,35001.0,191.0
317943,2012-04-21,Chicago Cubs,Cincinnati Reds,Wrigley Field,38405.0,160.0
317953,2012-04-21,Detroit Tigers,Texas Rangers,Comerica Park,41427.0,154.0
317938,2012-04-21,Detroit Tigers,Texas Rangers,Comerica Park,35001.0,191.0
317946,2012-04-21,Washington Nationals,Miami Marlins,Nationals Park,26745.0,166.0
317951,2012-04-21,New York Mets,San Francisco Giants,Citi Field,33844.0,175.0
317942,2012-04-21,Seattle Mariners,Chicago White Sox,Safeco Field,22472.0,137.0
317949,2012-04-21,Boston Red Sox,New York Yankees,Fenway Park,37839.0,232.0
317947,2012-04-21,Houston Astros,Los Angeles Dodgers,Minute Maid Park,25562.0,182.0
317952,2012-04-21,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,25218.0,160.0
317954,2012-04-21,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,27804.0,183.0
317948,2012-04-21,Tampa Bay Rays,Minnesota Twins,Tropicana Field,31774.0,183.0
317945,2012-04-21,Milwaukee Brewers,Colorado Rockies,Miller Park,43565.0,193.0
317940,2012-04-21,Arizona Diamondbacks,Atlanta Braves,Chase Field,30188.0,137.0
317950,2012-04-21,San Diego Padres,Philadelphia Phillies,Petco Park,31437.0,143.0
317941,2012-04-21,Los Angeles Angels,Baltimore Orioles,Angel Stadium of Anaheim,38054.0,144.0
317944,2012-04-21,Oakland Athletics,Cleveland Indians,Oakland Coliseum,25258.0,180.0
317968,2012-04-22,Detroit Tigers,Texas Rangers,Comerica Park,36255.0,218.0
317967,2012-04-22,Pittsburgh Pirates,St. Louis Cardinals,PNC Park,30437.0,158.0
317963,2012-04-22,Tampa Bay Rays,Minnesota Twins,Tropicana Field,26507.0,174.0
317962,2012-04-22,Houston Astros,Los Angeles Dodgers,Minute Maid Park,23948.0,174.0
317969,2012-04-22,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,26891.0,188.0
317960,2012-04-22,Milwaukee Brewers,Colorado Rockies,Miller Park,42611.0,183.0
317958,2012-04-22,Chicago Cubs,Cincinnati Reds,Wrigley Field,35801.0,192.0
317956,2012-04-22,Los Angeles Angels,Baltimore Orioles,Angel Stadium of Anaheim,38221.0,191.0
317959,2012-04-22,Oakland Athletics,Cleveland Indians,Oakland Coliseum,24049.0,158.0
317965,2012-04-22,San Diego Padres,Philadelphia Phillies,Petco Park,26759.0,138.0
317955,2012-04-22,Arizona Diamondbacks,Atlanta Braves,Chase Field,28679.0,156.0
317957,2012-04-22,Seattle Mariners,Chicago White Sox,Safeco Field,19975.0,176.0
317966,2012-04-22,New York Mets,San Francisco Giants,Citi Field,23866.0,170.0
317961,2012-04-22,Washington Nationals,Miami Marlins,Nationals Park,32334.0,154.0
317964,2012-04-22,Boston Red Sox,New York Yankees,Fenway Park,38170.0,187.0
317977,2012-04-23,New York Mets,San Francisco Giants,Citi Field,,
317966,2012-04-23,New York Mets,San Francisco Giants,Citi Field,23866.0,170.0
317975,2012-04-23,Texas Rangers,New York Yankees,Rangers Ballpark in Arlington,48234.0,169.0
317978,2012-04-23,Chicago Cubs,St. Louis Cardinals,Wrigley Field,37794.0,174.0
317979,2012-04-23,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,13267.0,151.0
317971,2012-04-23,Minnesota Twins,Boston Red Sox,Target Field,32351.0,192.0
317974,2012-04-23,Milwaukee Brewers,Houston Astros,Miller Park,36291.0,193.0
317976,2012-04-23,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,21195.0,156.0
317972,2012-04-23,Oakland Athletics,Chicago White Sox,Oakland Coliseum,10574.0,143.0
317970,2012-04-23,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,26376.0,169.0
317973,2012-04-23,Pittsburgh Pirates,Colorado Rockies,PNC Park,15218.0,157.0
317987,2012-04-24,Cleveland Indians,Kansas City Royals,Progressive Field,9137.0,192.0
317984,2012-04-24,Pittsburgh Pirates,Colorado Rockies,PNC Park,10484.0,177.0
317990,2012-04-24,Detroit Tigers,Seattle Mariners,Comerica Park,30073.0,181.0
317993,2012-04-24,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,11058.0,142.0
317991,2012-04-24,Cincinnati Reds,San Francisco Giants,Great American Ball Park,19051.0,173.0
317980,2012-04-24,Tampa Bay Rays,Los Angeles Angels,Tropicana Field,14933.0,145.0
317985,2012-04-24,New York Mets,Miami Marlins,Citi Field,20192.0,175.0
317992,2012-04-24,Chicago Cubs,St. Louis Cardinals,Wrigley Field,38894.0,201.0
317988,2012-04-24,Texas Rangers,New York Yankees,Rangers Ballpark in Arlington,47085.0,161.0
317982,2012-04-24,Minnesota Twins,Boston Red Sox,Target Field,33651.0,183.0
317986,2012-04-24,Milwaukee Brewers,Houston Astros,Miller Park,38686.0,195.0
317989,2012-04-24,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,24213.0,165.0
317994,2012-04-24,San Diego Padres,Washington Nationals,Petco Park,16599.0,182.0
317983,2012-04-24,Oakland Athletics,Chicago White Sox,Oakland Coliseum,11184.0,147.0
317981,2012-04-24,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,44014.0,179.0
317999,2012-04-25,Pittsburgh Pirates,Colorado Rockies,PNC Park,,
317973,2012-04-25,Pittsburgh Pirates,Colorado Rockies,PNC Park,15218.0,157.0
318001,2012-04-25,Milwaukee Brewers,Houston Astros,Miller Park,26778.0,207.0
318007,2012-04-25,Chicago Cubs,St. Louis Cardinals,Wrigley Field,34894.0,154.0
317998,2012-04-25,Oakland Athletics,Chicago White Sox,Oakland Coliseum,13032.0,236.0
318004,2012-04-25,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,25934.0,161.0
318009,2012-04-25,San Diego Padres,Washington Nationals,Petco Park,15154.0,159.0
318002,2012-04-25,Cleveland Indians,Kansas City Royals,Progressive Field,10552.0,170.0
318005,2012-04-25,Detroit Tigers,Seattle Mariners,Comerica Park,28527.0,179.0
318008,2012-04-25,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,10415.0,144.0
318006,2012-04-25,Cincinnati Reds,San Francisco Giants,Great American Ball Park,17115.0,180.0
317995,2012-04-25,Tampa Bay Rays,Los Angeles Angels,Tropicana Field,14638.0,190.0
318000,2012-04-25,New York Mets,Miami Marlins,Citi Field,20623.0,149.0
318003,2012-04-25,Texas Rangers,New York Yankees,Rangers Ballpark in Arlington,47942.0,175.0
317997,2012-04-25,Minnesota Twins,Boston Red Sox,Target Field,32254.0,212.0
317996,2012-04-25,Los Angeles Dodgers,Atlanta Braves,Dodger Stadium,26345.0,174.0
318013,2012-04-26,Cleveland Indians,Kansas City Royals,Progressive Field,9229.0,180.0
318015,2012-04-26,Cincinnati Reds,San Francisco Giants,Great American Ball Park,17317.0,175.0
318014,2012-04-26,Detroit Tigers,Seattle Mariners,Comerica Park,31451.0,165.0
318010,2012-04-26,Tampa Bay Rays,Los Angeles Angels,Tropicana Field,15417.0,168.0
318012,2012-04-26,New York Mets,Miami Marlins,Citi Field,20660.0,165.0
318016,2012-04-26,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,13725.0,171.0
318011,2012-04-26,Chicago White Sox,Boston Red Sox,U.S. Cellular Field,20266.0,183.0
318017,2012-04-26,San Diego Padres,Washington Nationals,Petco Park,18356.0,160.0
318018,2012-04-27,Cleveland Indians,Los Angeles Angels,Progressive Field,12597.0,174.0
318027,2012-04-27,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,18297.0,165.0
318021,2012-04-27,Philadelphia Phillies,Chicago Cubs,Citizens Bank Park,45261.0,161.0
318022,2012-04-27,New York Yankees,Detroit Tigers,Yankee Stadium,41200.0,210.0
318030,2012-04-27,Toronto Blue Jays,Seattle Mariners,Rogers Centre,24303.0,215.0
318023,2012-04-27,Cincinnati Reds,Houston Astros,Great American Ball Park,29486.0,192.0
318019,2012-04-27,Miami Marlins,Arizona Diamondbacks,Marlins Park,31949.0,176.0
318028,2012-04-27,Atlanta Braves,Pittsburgh Pirates,Turner Field,36215.0,177.0
318031,2012-04-27,Texas Rangers,Tampa Bay Rays,Rangers Ballpark in Arlington,47496.0,198.0
318024,2012-04-27,Minnesota Twins,Kansas City Royals,Target Field,33315.0,180.0
318020,2012-04-27,Chicago White Sox,Boston Red Sox,U.S. Cellular Field,20414.0,167.0
318025,2012-04-27,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,43063.0,154.0
318026,2012-04-27,Colorado Rockies,New York Mets,Coors Field,35103.0,227.0
318032,2012-04-27,Los Angeles Dodgers,Washington Nationals,Dodger Stadium,44807.0,164.0
