Game ID,Date,Home Team,Away Team,Stadium Name,Attendance,Game Time (minutes)
490150,2017-04-07,Milwaukee Brewers,Chicago Cubs,Miller Park,28728.0,238.0
490151,2017-04-07,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,44653.0,137.0
490152,2017-04-07,Arizona Diamondbacks,Cleveland Indians,Chase Field,22443.0,199.0
490160,2017-04-07,Los Angeles Angels,Seattle Mariners,Angel Stadium of Anaheim,43911.0,176.0
490164,2017-04-08,Detroit Tigers,Boston Red Sox,Comerica Park,32622.0,185.0
490171,2017-04-08,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,23024.0,176.0
490166,2017-04-08,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,46558.0,167.0
490172,2017-04-08,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,38916.0,215.0
490176,2017-04-08,Tampa Bay Rays,Toronto Blue Jays,Tropicana Field,21838.0,235.0
490177,2017-04-08,Philadelphia Phillies,Washington Nationals,Citizens Bank Park,37241.0,195.0
490163,2017-04-08,Pittsburgh Pirates,Atlanta Braves,PNC Park,31756.0,180.0
490168,2017-04-08,Houston Astros,Kansas City Royals,Minute Maid Park,35373.0,162.0
490170,2017-04-08,New York Mets,Miami Marlins,Citi Field,33936.0,205.0
490165,2017-04-08,Milwaukee Brewers,Chicago Cubs,Miller Park,43080.0,208.0
490173,2017-04-08,Texas Rangers,Oakland Athletics,Globe Life Park in Arlington,44410.0,179.0
490167,2017-04-08,Arizona Diamondbacks,Cleveland Indians,Chase Field,28437.0,195.0
490169,2017-04-08,Colorado Rockies,Los Angeles Dodgers,Coors Field,48012.0,179.0
490174,2017-04-08,San Diego Padres,San Francisco Giants,Petco Park,42397.0,144.0
490175,2017-04-08,Los Angeles Angels,Seattle Mariners,Angel Stadium of Anaheim,42668.0,185.0
490179,2017-04-09,Detroit Tigers,Boston Red Sox,Comerica Park,33662.0,207.0
490191,2017-04-09,Tampa Bay Rays,Toronto Blue Jays,Tropicana Field,15341.0,177.0
490192,2017-04-09,Philadelphia Phillies,Washington Nationals,Citizens Bank Park,36917.0,204.0
490178,2017-04-09,Pittsburgh Pirates,Atlanta Braves,PNC Park,22713.0,194.0
490187,2017-04-09,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,42487.0,202.0
490183,2017-04-09,Houston Astros,Kansas City Royals,Minute Maid Park,32411.0,229.0
490186,2017-04-09,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,24074.0,187.0
490180,2017-04-09,Milwaukee Brewers,Chicago Cubs,Miller Park,38483.0,180.0
490181,2017-04-09,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,45200.0,164.0
490188,2017-04-09,Texas Rangers,Oakland Athletics,Globe Life Park in Arlington,36905.0,196.0
490184,2017-04-09,Colorado Rockies,Los Angeles Dodgers,Coors Field,33529.0,229.0
490190,2017-04-09,Los Angeles Angels,Seattle Mariners,Angel Stadium of Anaheim,37175.0,207.0
490182,2017-04-09,Arizona Diamondbacks,Cleveland Indians,Chase Field,30191.0,182.0
490189,2017-04-09,San Diego Padres,San Francisco Giants,Petco Park,40537.0,177.0
490185,2017-04-09,New York Mets,Miami Marlins,Citi Field,27420.0,164.0
490202,2017-04-10,New York Yankees,Tampa Bay Rays,Yankee Stadium,46955.0,157.0
490194,2017-04-10,Detroit Tigers,Boston Red Sox,Comerica Park,24672.0,164.0
490199,2017-04-10,Kansas City Royals,Oakland Athletics,Kauffman Stadium,40019.0,170.0
490193,2017-04-10,San Francisco Giants,Arizona Diamondbacks,AT&T Park,42129.0,158.0
490196,2017-04-10,Seattle Mariners,Houston Astros,Safeco Field,44856.0,176.0
490195,2017-04-10,Pittsburgh Pirates,Cincinnati Reds,PNC Park,28264.0,185.0
490201,2017-04-10,Washington Nationals,St. Louis Cardinals,Nationals Park,27413.0,227.0
490198,2017-04-10,Philadelphia Phillies,New York Mets,Citizens Bank Park,33359.0,179.0
490197,2017-04-10,Chicago Cubs,Los Angeles Dodgers,Wrigley Field,41166.0,217.0
490200,2017-04-10,Colorado Rockies,San Diego Padres,Coors Field,20504.0,173.0
490210,2017-04-11,Detroit Tigers,Minnesota Twins,Comerica Park,21237.0,159.0
490206,2017-04-11,Cleveland Indians,Chicago White Sox,Progressive Field,35002.0,217.0
490207,2017-04-11,Pittsburgh Pirates,Cincinnati Reds,PNC Park,11027.0,184.0
490213,2017-04-11,Washington Nationals,St. Louis Cardinals,Nationals Park,30663.0,175.0
490211,2017-04-11,Philadelphia Phillies,New York Mets,Citizens Bank Park,28659.0,218.0
490209,2017-04-11,Toronto Blue Jays,Milwaukee Brewers,Rogers Centre,48456.0,211.0
490205,2017-04-11,Boston Red Sox,Baltimore Orioles,Fenway Park,37497.0,195.0
490204,2017-04-11,Miami Marlins,Atlanta Braves,Marlins Park,36519.0,174.0
490212,2017-04-11,Colorado Rockies,San Diego Padres,Coors Field,20664.0,144.0
490214,2017-04-11,Los Angeles Angels,Texas Rangers,Angel Stadium of Anaheim,34044.0,213.0
490208,2017-04-11,Seattle Mariners,Houston Astros,Safeco Field,18527.0,209.0
490203,2017-04-11,San Francisco Giants,Arizona Diamondbacks,AT&T Park,41562.0,198.0
490228,2017-04-12,New York Yankees,Tampa Bay Rays,Yankee Stadium,38002.0,213.0
490223,2017-04-12,Detroit Tigers,Minnesota Twins,Comerica Park,23738.0,168.0
490226,2017-04-12,Colorado Rockies,San Diego Padres,Coors Field,20968.0,169.0
490227,2017-04-12,Washington Nationals,St. Louis Cardinals,Nationals Park,31647.0,194.0
490218,2017-04-12,Cleveland Indians,Chicago White Sox,Progressive Field,15628.0,178.0
490219,2017-04-12,Pittsburgh Pirates,Cincinnati Reds,PNC Park,12327.0,174.0
490224,2017-04-12,Philadelphia Phillies,New York Mets,Citizens Bank Park,28272.0,193.0
490222,2017-04-12,Toronto Blue Jays,Milwaukee Brewers,Rogers Centre,29919.0,134.0
490217,2017-04-12,Boston Red Sox,Baltimore Orioles,Fenway Park,32211.0,226.0
490216,2017-04-12,Miami Marlins,Atlanta Braves,Marlins Park,16808.0,171.0
490221,2017-04-12,Chicago Cubs,Los Angeles Dodgers,Wrigley Field,40844.0,200.0
490225,2017-04-12,Kansas City Royals,Oakland Athletics,Kauffman Stadium,24380.0,187.0
490229,2017-04-12,Los Angeles Angels,Texas Rangers,Angel Stadium of Anaheim,34599.0,179.0
490220,2017-04-12,Seattle Mariners,Houston Astros,Safeco Field,14479.0,192.0
490215,2017-04-12,San Francisco Giants,Arizona Diamondbacks,AT&T Park,41656.0,201.0
490235,2017-04-13,Detroit Tigers,Minnesota Twins,Comerica Park,22573.0,211.0
490143,2017-04-13,Boston Red Sox,Pittsburgh Pirates,Fenway Park,32400.0,195.0
490233,2017-04-13,Chicago Cubs,Los Angeles Dodgers,Wrigley Field,38379.0,181.0
490239,2017-04-13,Los Angeles Angels,Texas Rangers,Angel Stadium of Anaheim,30255.0,194.0
490231,2017-04-13,Cleveland Indians,Chicago White Sox,Progressive Field,15060.0,212.0
490238,2017-04-13,New York Yankees,Tampa Bay Rays,Yankee Stadium,34772.0,179.0
490230,2017-04-13,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,32957.0,165.0
490236,2017-04-13,Miami Marlins,New York Mets,Marlins Park,23192.0,338.0
490234,2017-04-13,Cincinnati Reds,Milwaukee Brewers,Great American Ball Park,13574.0,145.0
490237,2017-04-13,Kansas City Royals,Oakland Athletics,Kauffman Stadium,22160.0,159.0
490232,2017-04-13,San Francisco Giants,Colorado Rockies,AT&T Park,41915.0,170.0
490250,2017-04-14,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,40430.0,195.0
490249,2017-04-14,Washington Nationals,Philadelphia Phillies,Nationals Park,38664.0,198.0
490252,2017-04-14,New York Yankees,St. Louis Cardinals,Yankee Stadium,39102.0,174.0
490241,2017-04-14,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,39547.0,198.0
490244,2017-04-14,Cleveland Indians,Detroit Tigers,Progressive Field,25423.0,240.0
490253,2017-04-14,Boston Red Sox,Tampa Bay Rays,Fenway Park,36813.0,217.0
490248,2017-04-14,Miami Marlins,New York Mets,Marlins Park,24194.0,206.0
490247,2017-04-14,Cincinnati Reds,Milwaukee Brewers,Great American Ball Park,23850.0,201.0
490251,2017-04-14,Atlanta Braves,San Diego Padres,SunTrust Park,41149.0,177.0
490242,2017-04-14,Minnesota Twins,Chicago White Sox,Target Field,18466.0,186.0
490246,2017-04-14,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,26838.0,157.0
490245,2017-04-14,Oakland Athletics,Houston Astros,Oakland Coliseum,15385.0,187.0
490240,2017-04-14,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,49438.0,186.0
490254,2017-04-14,Seattle Mariners,Texas Rangers,Safeco Field,41855.0,185.0
490243,2017-04-14,San Francisco Giants,Colorado Rockies,AT&T Park,42738.0,169.0
490264,2017-04-15,Washington Nationals,Philadelphia Phillies,Nationals Park,35626.0,159.0
490267,2017-04-15,New York Yankees,St. Louis Cardinals,Yankee Stadium,43031.0,185.0
490256,2017-04-15,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,40743.0,159.0
490262,2017-04-15,Cincinnati Reds,Milwaukee Brewers,Great American Ball Park,31008.0,190.0
490257,2017-04-15,Minnesota Twins,Chicago White Sox,Target Field,25938.0,146.0
490265,2017-04-15,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,41814.0,205.0
490260,2017-04-15,Oakland Athletics,Houston Astros,Oakland Coliseum,20140.0,235.0
490258,2017-04-15,San Francisco Giants,Colorado Rockies,AT&T Park,42371.0,146.0
490268,2017-04-15,Boston Red Sox,Tampa Bay Rays,Fenway Park,36686.0,174.0
490259,2017-04-15,Cleveland Indians,Detroit Tigers,Progressive Field,26691.0,216.0
490266,2017-04-15,Atlanta Braves,San Diego Padres,SunTrust Park,41149.0,140.0
490263,2017-04-15,Miami Marlins,New York Mets,Marlins Park,25137.0,150.0
490261,2017-04-15,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,24162.0,196.0
490255,2017-04-15,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,48070.0,183.0
490269,2017-04-15,Seattle Mariners,Texas Rangers,Safeco Field,34927.0,144.0
490271,2017-04-16,Toronto Blue Jays,Baltimore Orioles,Rogers Centre,38188.0,210.0
490274,2017-04-16,Cleveland Indians,Detroit Tigers,Progressive Field,17739.0,195.0
490278,2017-04-16,Miami Marlins,New York Mets,Marlins Park,20028.0,178.0
490277,2017-04-16,Cincinnati Reds,Milwaukee Brewers,Great American Ball Park,12625.0,176.0
490283,2017-04-16,Boston Red Sox,Tampa Bay Rays,Fenway Park,36209.0,226.0
490279,2017-04-16,Washington Nationals,Philadelphia Phillies,Nationals Park,29774.0,191.0
490281,2017-04-16,Atlanta Braves,San Diego Padres,SunTrust Park,37147.0,166.0
490276,2017-04-16,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,27950.0,157.0
490280,2017-04-16,Chicago Cubs,Pittsburgh Pirates,Wrigley Field,39422.0,182.0
490273,2017-04-16,San Francisco Giants,Colorado Rockies,AT&T Park,41455.0,166.0
490270,2017-04-16,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,39822.0,202.0
490284,2017-04-16,Seattle Mariners,Texas Rangers,Safeco Field,19678.0,219.0
490272,2017-04-16,Minnesota Twins,Chicago White Sox,Target Field,19511.0,195.0
490282,2017-04-16,New York Yankees,St. Louis Cardinals,Yankee Stadium,31706.0,197.0
490275,2017-04-16,Oakland Athletics,Houston Astros,Oakland Coliseum,19244.0,168.0
490293,2017-04-17,Boston Red Sox,Tampa Bay Rays,Fenway Park,37318.0,187.0
490291,2017-04-17,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,40172.0,134.0
490286,2017-04-17,New York Yankees,Chicago White Sox,Yankee Stadium,28181.0,169.0
490292,2017-04-17,Atlanta Braves,San Diego Padres,SunTrust Park,24516.0,168.0
490290,2017-04-17,Chicago Cubs,Milwaukee Brewers,Wrigley Field,38636.0,180.0
490288,2017-04-17,Houston Astros,Los Angeles Angels,Minute Maid Park,23501.0,156.0
490287,2017-04-17,Minnesota Twins,Cleveland Indians,Target Field,16961.0,178.0
490294,2017-04-17,Oakland Athletics,Texas Rangers,Oakland Coliseum,10406.0,166.0
490285,2017-04-17,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,35448.0,187.0
490289,2017-04-17,Seattle Mariners,Miami Marlins,Safeco Field,16990.0,151.0
490298,2017-04-18,New York Yankees,Chicago White Sox,Yankee Stadium,30075.0,136.0
490297,2017-04-18,Toronto Blue Jays,Boston Red Sox,Rogers Centre,29281.0,228.0
490296,2017-04-18,Cincinnati Reds,Baltimore Orioles,Great American Ball Park,16018.0,185.0
490301,2017-04-18,Tampa Bay Rays,Detroit Tigers,Tropicana Field,16265.0,199.0
490305,2017-04-18,New York Mets,Philadelphia Phillies,Citi Field,23536.0,238.0
490309,2017-04-18,Atlanta Braves,Washington Nationals,SunTrust Park,21834.0,189.0
490304,2017-04-18,Chicago Cubs,Milwaukee Brewers,Wrigley Field,39026.0,180.0
490302,2017-04-18,Houston Astros,Los Angeles Angels,Minute Maid Park,21760.0,185.0
490299,2017-04-18,Minnesota Twins,Cleveland Indians,Target Field,16553.0,195.0
490307,2017-04-18,Kansas City Royals,San Francisco Giants,Kauffman Stadium,20863.0,217.0
490306,2017-04-18,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,38806.0,151.0
490308,2017-04-18,Oakland Athletics,Texas Rangers,Oakland Coliseum,12091.0,168.0
490300,2017-04-18,Los Angeles Dodgers,Colorado Rockies,Dodger Stadium,37960.0,197.0
490295,2017-04-18,San Diego Padres,Arizona Diamondbacks,Petco Park,19869.0,200.0
490303,2017-04-18,Seattle Mariners,Miami Marlins,Safeco Field,16126.0,153.0
490321,2017-04-19,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,40182.0,160.0
490319,2017-04-19,Chicago Cubs,Milwaukee Brewers,Wrigley Field,34864.0,210.0
490323,2017-04-19,Oakland Athletics,Texas Rangers,Oakland Coliseum,14031.0,167.0
490318,2017-04-19,Seattle Mariners,Miami Marlins,Safeco Field,27147.0,212.0
490313,2017-04-19,New York Yankees,Chicago White Sox,Yankee Stadium,30014.0,160.0
490312,2017-04-19,Toronto Blue Jays,Boston Red Sox,Rogers Centre,30842.0,165.0
490311,2017-04-19,Cincinnati Reds,Baltimore Orioles,Great American Ball Park,15083.0,148.0
490316,2017-04-19,Tampa Bay Rays,Detroit Tigers,Tropicana Field,12281.0,224.0
490320,2017-04-19,New York Mets,Philadelphia Phillies,Citi Field,22243.0,157.0
490324,2017-04-19,Atlanta Braves,Washington Nationals,SunTrust Park,22101.0,212.0
490317,2017-04-19,Houston Astros,Los Angeles Angels,Minute Maid Park,24028.0,167.0
490322,2017-04-19,Kansas City Royals,San Francisco Giants,Kauffman Stadium,24402.0,148.0
490315,2017-04-19,Los Angeles Dodgers,Colorado Rockies,Dodger Stadium,45474.0,175.0
490310,2017-04-19,San Diego Padres,Arizona Diamondbacks,Petco Park,17089.0,133.0
490314,2017-04-19,Minnesota Twins,Cleveland Indians,Target Field,21371.0,178.0
490327,2017-04-20,Toronto Blue Jays,Boston Red Sox,Rogers Centre,44283.0,187.0
490329,2017-04-20,Tampa Bay Rays,Detroit Tigers,Tropicana Field,13267.0,182.0
490328,2017-04-20,Minnesota Twins,Cleveland Indians,Target Field,17339.0,216.0
490331,2017-04-20,Houston Astros,Los Angeles Angels,Minute Maid Park,23173.0,157.0
490326,2017-04-20,Cincinnati Reds,Baltimore Orioles,Great American Ball Park,11910.0,157.0
490332,2017-04-20,New York Mets,Philadelphia Phillies,Citi Field,24656.0,194.0
490335,2017-04-20,Atlanta Braves,Washington Nationals,SunTrust Park,27498.0,161.0
490330,2017-04-20,Texas Rangers,Kansas City Royals,Globe Life Park in Arlington,26898.0,227.0
490334,2017-04-20,Milwaukee Brewers,St. Louis Cardinals,Miller Park,26451.0,188.0
490325,2017-04-20,San Diego Padres,Arizona Diamondbacks,Petco Park,17831.0,144.0
490333,2017-04-20,Oakland Athletics,Seattle Mariners,Oakland Coliseum,10707.0,189.0
490337,2017-04-21,Baltimore Orioles,Boston Red Sox,Oriole Park at Camden Yards,34442.0,200.0
490336,2017-04-21,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,24189.0,158.0
490345,2017-04-21,Pittsburgh Pirates,New York Yankees,PNC Park,30565.0,199.0
490338,2017-04-21,Cincinnati Reds,Chicago Cubs,Great American Ball Park,29350.0,237.0
490350,2017-04-21,New York Mets,Washington Nationals,Citi Field,34773.0,223.0
490341,2017-04-21,Tampa Bay Rays,Houston Astros,Tropicana Field,17683.0,196.0
490342,2017-04-21,Texas Rangers,Kansas City Royals,Globe Life Park in Arlington,31320.0,165.0
490340,2017-04-21,Minnesota Twins,Detroit Tigers,Target Field,22647.0,179.0
490339,2017-04-21,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,18159.0,165.0
490348,2017-04-21,Milwaukee Brewers,St. Louis Cardinals,Miller Park,23126.0,176.0
490346,2017-04-21,Colorado Rockies,San Francisco Giants,Coors Field,27663.0,179.0
490343,2017-04-21,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,27018.0,208.0
490347,2017-04-21,Oakland Athletics,Seattle Mariners,Oakland Coliseum,15255.0,171.0
490349,2017-04-21,Los Angeles Angels,Toronto Blue Jays,Angel Stadium of Anaheim,40176.0,336.0
490344,2017-04-21,San Diego Padres,Miami Marlins,Petco Park,30413.0,148.0
490353,2017-04-22,Cincinnati Reds,Chicago Cubs,Great American Ball Park,27189.0,204.0
490355,2017-04-22,Minnesota Twins,Detroit Tigers,Target Field,25719.0,240.0
490365,2017-04-22,New York Mets,Washington Nationals,Citi Field,42145.0,181.0
490362,2017-04-22,Oakland Athletics,Seattle Mariners,Oakland Coliseum,20722.0,187.0
490360,2017-04-22,Pittsburgh Pirates,New York Yankees,PNC Park,36140.0,197.0
490356,2017-04-22,Tampa Bay Rays,Houston Astros,Tropicana Field,17008.0,185.0
490352,2017-04-22,Baltimore Orioles,Boston Red Sox,Oriole Park at Camden Yards,35457.0,167.0
490351,2017-04-22,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,31334.0,212.0
490354,2017-04-22,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,32044.0,189.0
490363,2017-04-22,Milwaukee Brewers,St. Louis Cardinals,Miller Park,30865.0,196.0
490357,2017-04-22,Texas Rangers,Kansas City Royals,Globe Life Park in Arlington,41446.0,158.0
490358,2017-04-22,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,36294.0,200.0
490361,2017-04-22,Colorado Rockies,San Francisco Giants,Coors Field,39239.0,181.0
490359,2017-04-22,San Diego Padres,Miami Marlins,Petco Park,39319.0,193.0
490364,2017-04-22,Los Angeles Angels,Toronto Blue Jays,Angel Stadium of Anaheim,41345.0,155.0
490368,2017-04-23,Cincinnati Reds,Chicago Cubs,Great American Ball Park,32670.0,146.0
490371,2017-04-23,Tampa Bay Rays,Houston Astros,Tropicana Field,15548.0,219.0
490367,2017-04-23,Baltimore Orioles,Boston Red Sox,Oriole Park at Camden Yards,35522.0,214.0
490366,2017-04-23,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,28632.0,158.0
490375,2017-04-23,Pittsburgh Pirates,New York Yankees,PNC Park,27840.0,159.0
490370,2017-04-23,Minnesota Twins,Detroit Tigers,Target Field,26713.0,197.0
490369,2017-04-23,Chicago White Sox,Cleveland Indians,Guaranteed Rate Field,24444.0,192.0
490378,2017-04-23,Milwaukee Brewers,St. Louis Cardinals,Miller Park,31158.0,195.0
490372,2017-04-23,Texas Rangers,Kansas City Royals,Globe Life Park in Arlington,37177.0,180.0
490376,2017-04-23,Colorado Rockies,San Francisco Giants,Coors Field,42011.0,166.0
490379,2017-04-23,Los Angeles Angels,Toronto Blue Jays,Angel Stadium of Anaheim,35034.0,171.0
490377,2017-04-23,Oakland Athletics,Seattle Mariners,Oakland Coliseum,24165.0,191.0
490373,2017-04-23,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,28704.0,174.0
490374,2017-04-23,San Diego Padres,Miami Marlins,Petco Park,26070.0,162.0
490380,2017-04-23,New York Mets,Washington Nationals,Citi Field,27044.0,163.0
490381,2017-04-24,Pittsburgh Pirates,Chicago Cubs,PNC Park,13445.0,202.0
490387,2017-04-24,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,11142.0,196.0
490382,2017-04-24,Milwaukee Brewers,Cincinnati Reds,Miller Park,23943.0,204.0
490385,2017-04-24,Texas Rangers,Minnesota Twins,Globe Life Park in Arlington,19027.0,181.0
490383,2017-04-24,Chicago White Sox,Kansas City Royals,Guaranteed Rate Field,11484.0,167.0
490389,2017-04-24,Colorado Rockies,Washington Nationals,Coors Field,23019.0,180.0
490386,2017-04-24,Arizona Diamondbacks,San Diego Padres,Chase Field,14758.0,185.0
490388,2017-04-24,Los Angeles Angels,Toronto Blue Jays,Angel Stadium of Anaheim,25304.0,182.0
490384,2017-04-24,San Francisco Giants,Los Angeles Dodgers,AT&T Park,41399.0,177.0
490393,2017-04-25,Cleveland Indians,Houston Astros,Progressive Field,14581.0,166.0
490391,2017-04-25,Pittsburgh Pirates,Chicago Cubs,PNC Park,15326.0,164.0
490402,2017-04-25,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,11472.0,172.0
490401,2017-04-25,Detroit Tigers,Seattle Mariners,Comerica Park,22728.0,223.0
490392,2017-04-25,Milwaukee Brewers,Cincinnati Reds,Miller Park,28449.0,179.0
490397,2017-04-25,Texas Rangers,Minnesota Twins,Globe Life Park in Arlington,20568.0,184.0
